symbol,period,balance_identity,gross_profit_decomposes,cf_sums_to_net,cf_internal_roll,total_liabilities_identity,net_income_parent_identity,issuance_nonneg
ASG,2023,True,True,True,True,True,True,True
ASG,2024,True,True,True,True,True,True,True
ASM,2009,True,True,True,True,True,True,True
ASM,2010,True,True,True,True,True,True,True
ASM,2011,True,True,True,True,True,True,True
ASM,2012,True,True,True,True,True,True,True
ASM,2013,True,True,True,True,True,True,True
ASM,2014,True,True,True,True,True,True,True
ASM,2015,True,True,True,True,True,True,True
ASM,2016,True,True,True,True,True,True,True
ASM,2017,True,True,True,True,True,True,True
ASM,2018,True,True,True,True,True,True,True
ASM,2019,True,True,True,True,True,True,True
ASM,2020,True,True,True,True,True,True,True
ASM,2021,True,True,True,True,True,True,True
ASM,2022,True,True,True,True,True,True,True
ASM,2023,True,True,True,True,True,True,True
ASM,2024,True,True,True,True,True,True,True
ASM,2025,True,True,True,True,True,True,True
ASP,2009,True,True,True,True,True,True,True
ASP,2010,True,True,True,True,True,True,True
ASP,2011,True,True,True,True,True,True,True
ASP,2012,True,True,True,True,True,True,True
ASP,2013,True,True,True,True,True,True,True
ASP,2014,True,True,True,True,True,True,True
ASP,2015,True,True,True,True,True,True,True
ASP,2016,True,True,True,True,True,True,True
ASP,2017,True,True,True,True,True,True,True
ASP,2018,True,True,True,True,True,True,True
ASP,2019,True,True,True,True,True,True,True
ASP,2020,True,True,True,True,True,True,True
ASP,2021,True,True,True,True,True,True,True
ASP,2022,True,True,True,True,True,True,True
ASP,2023,True,True,True,True,True,True,True
ASP,2024,True,True,True,True,True,True,True
ASP,2025,True,True,True,True,True,True,True
AST,2015,True,True,True,True,True,True,True
AST,2016,True,True,True,True,True,True,True
AST,2017,True,True,True,True,True,True,True
AST,2018,True,True,True,True,True,True,True
AST,2019,True,True,True,True,True,True,True
AST,2020,True,True,True,True,True,True,True
AST,2021,True,True,True,True,True,True,True
AST,2022,True,True,True,True,True,True,True
AST,2023,True,True,True,True,True,True,True
AST,2024,True,True,True,True,True,True,True
AST,2025,True,True,True,True,True,True,True
ATA,2009,True,True,True,True,True,True,True
ATA,2010,True,True,True,True,True,True,True
ATA,2011,True,True,True,True,True,True,True
ATA,2012,True,True,True,True,True,True,True
ATA,2013,True,True,True,True,True,True,True
ATA,2014,True,True,True,True,True,True,True
ATA,2015,True,True,True,True,True,True,True
ATA,2016,True,True,True,True,True,True,True
ATA,2017,True,True,True,True,True,True,True
ATA,2018,True,True,True,True,True,True,True
ATA,2019,True,True,True,True,True,True,True
ATA,2020,True,True,True,True,True,True,True
ATA,2021,True,True,True,True,True,True,True
ATA,2022,True,True,True,True,True,True,True
ATA,2023,True,True,True,True,True,True,True
ATA,2024,True,True,True,True,True,True,True
ATB,2017,True,True,True,True,True,True,True
ATB,2018,True,True,True,True,True,True,True
ATB,2019,True,True,True,True,True,True,True
ATB,2020,True,True,True,True,True,True,True
ATB,2021,True,True,True,True,True,True,True
ATB,2022,True,True,True,True,True,True,True
ATD,2017,True,True,True,True,True,True,True
ATD,2018,True,True,True,True,True,True,True
ATD,2019,True,True,True,True,True,True,True
ATD,2020,True,True,True,True,True,True,True
ATG,2013,True,True,True,True,True,True,True
ATG,2014,True,True,True,True,True,True,True
ATG,2015,True,True,True,True,True,True,True
ATG,2017,True,True,True,True,True,True,True
ATG,2018,True,True,True,True,True,True,True
ATG,2019,True,True,True,True,True,True,True
ATG,2020,True,True,True,True,True,True,True
ATG,2021,True,True,True,True,True,True,True
ATG,2022,True,True,True,True,True,True,True
ATG,2023,True,True,True,True,True,True,True
ATG,2024,True,True,True,True,True,True,True
ATS,2015,True,True,True,True,True,True,True
ATS,2016,True,True,True,True,True,True,True
ATS,2017,True,True,True,True,True,True,True
ATS,2018,True,True,True,True,True,True,True
ATS,2019,True,True,True,True,True,True,True
ATS,2021,True,True,True,True,True,True,True
ATS,2022,True,True,True,True,True,True,True
ATS,2023,True,True,True,True,True,True,True
ATS,2025,True,True,True,True,True,True,True
AUM,2010,True,True,True,True,True,True,True
AUM,2011,True,True,True,True,True,True,True
AUM,2012,True,True,True,True,True,True,True
AUM,2013,True,True,True,True,True,True,True
AUM,2014,True,True,True,True,True,True,True
AUM,2015,True,True,True,True,True,True,True
AUM,2016,True,True,True,True,True,True,True
AUM,2017,True,True,True,True,True,True,True
AUM,2018,True,True,True,True,True,True,True
AUM,2019,True,True,True,True,True,True,True
AVC,2014,True,True,True,True,True,True,True
AVC,2015,True,True,True,True,True,True,True
AVC,2016,True,True,True,True,True,True,True
AVC,2017,True,True,True,True,True,True,True
AVC,2018,True,True,True,True,True,True,True
AVC,2019,True,True,True,True,True,True,True
AVC,2020,True,True,True,True,True,True,True
AVC,2021,True,True,True,True,True,True,True
AVC,2022,True,True,True,True,True,True,True
AVC,2023,True,True,True,True,True,True,True
AVC,2024,True,True,True,True,True,True,True
AVC,2025,True,True,True,True,True,True,True
AVF,2009,True,True,True,True,True,True,True
AVF,2010,True,True,True,True,True,True,True
AVF,2011,True,True,True,True,True,True,True
AVF,2012,True,True,True,True,True,True,True
AVF,2013,True,True,True,True,True,True,True
AVF,2014,True,True,True,True,True,True,True
AVF,2015,True,True,True,True,True,True,True
AVF,2016,True,True,True,True,True,True,True
AVF,2017,True,True,True,True,True,True,True
AVF,2018,True,True,True,True,True,True,True
AVF,2019,True,True,True,True,True,True,True
AVG,2021,True,True,True,True,True,True,True
AVG,2022,True,True,True,True,True,True,True
AVG,2023,True,True,True,True,True,True,True
AVG,2024,True,True,True,True,True,True,True
AVG,2025,True,True,True,True,True,True,True
B82,2011,True,True,True,True,True,True,True
B82,2012,True,True,True,True,True,True,True
B82,2013,True,True,True,True,True,True,True
B82,2014,True,True,True,True,True,True,True
B82,2015,True,True,True,True,True,True,True
B82,2017,True,True,True,True,True,True,True
BAF,2018,True,True,True,True,True,True,True
BAF,2019,True,True,True,True,True,True,True
BAF,2020,True,True,True,True,True,True,True
BAF,2021,True,True,True,True,True,True,True
BAF,2022,True,True,True,True,True,True,True
BAF,2023,True,True,True,True,True,True,True
BAF,2024,True,True,True,True,True,True,True
BAF,2025,True,True,True,True,True,True,True
BAL,2014,True,True,True,True,True,True,True
BAL,2015,True,True,True,True,True,True,True
BAL,2016,True,True,True,True,True,True,True
BAL,2017,True,True,True,True,True,True,True
BAL,2018,True,True,True,True,True,True,True
BAL,2019,True,True,True,True,True,True,True
BAL,2020,True,True,True,True,True,True,True
BAL,2021,True,True,True,True,True,True,True
BAL,2022,True,True,True,True,True,True,True
BAL,2023,True,True,True,True,True,True,True
BAL,2024,True,True,True,True,True,True,True
BAL,2025,True,True,True,True,True,True,True
BAM,2013,True,True,True,True,True,True,True
BAM,2014,True,True,True,True,True,True,True
BAM,2015,True,True,True,True,True,True,True
BAX,2010,True,True,True,True,True,True,True
BAX,2011,True,True,True,True,True,True,True
BAX,2012,True,True,True,True,True,True,True
BAX,2013,True,True,True,True,True,True,True
BAX,2014,True,True,True,True,True,True,True
BAX,2015,True,True,True,True,True,True,True
BAX,2016,True,True,True,True,True,True,True
BAX,2017,True,True,True,True,True,True,True
BAX,2018,True,True,True,True,True,True,True
BAX,2019,True,True,True,True,True,True,True
BAX,2020,True,True,True,True,True,True,True
BAX,2021,True,True,True,True,True,True,True
BAX,2022,True,True,True,True,True,True,True
BAX,2023,True,True,True,True,True,True,True
BAX,2024,True,True,True,True,True,True,True
BAX,2025,True,True,True,True,True,True,True
BBC,2009,True,True,True,True,True,True,True
BBC,2010,True,True,True,True,True,True,True
BBC,2011,True,True,True,True,True,True,True
BBC,2012,True,True,True,True,True,True,True
BBC,2013,True,True,True,True,True,True,True
BBC,2014,True,True,True,True,True,True,True
BBC,2015,True,True,True,True,True,True,True
BBC,2016,True,True,True,True,True,True,True
BBC,2017,True,True,True,True,True,True,True
BBC,2018,True,True,True,True,True,True,True
BBC,2019,True,True,True,True,True,True,True
BBC,2020,True,True,True,True,True,True,True
BBC,2021,True,True,True,True,True,True,True
BBC,2022,True,True,True,True,True,True,True
BBC,2023,True,True,True,True,True,True,True
BBC,2024,True,True,True,True,True,True,True
BBH,2020,True,True,True,True,True,True,True
BBH,2021,True,True,True,True,True,True,True
BBH,2022,True,True,True,True,True,True,True
BBH,2023,True,True,True,True,True,True,True
BBH,2024,True,True,True,True,True,True,True
BBH,2025,True,True,True,True,True,True,True
BBM,2013,True,True,True,True,True,True,True
BBM,2016,True,True,True,True,True,True,True
BBM,2017,True,True,True,True,True,True,True
BBM,2018,True,True,True,True,True,True,True
BBM,2019,True,True,True,True,True,True,True
BBM,2020,True,True,True,True,True,True,True
BBM,2021,True,True,True,True,True,True,True
BBM,2022,True,True,True,True,True,True,True
BBM,2023,True,True,True,True,True,True,True
BBM,2024,True,True,True,True,True,True,True
BBM,2025,True,True,True,True,True,True,True
BBS,2011,True,True,True,True,True,True,True
BBS,2012,True,True,True,True,True,True,True
BBS,2013,True,True,True,True,True,True,True
BBS,2015,True,True,True,True,True,True,True
BBS,2017,True,True,True,True,True,True,True
BBS,2018,True,True,True,True,True,True,True
BBS,2019,True,True,True,True,True,True,True
BBS,2020,True,True,True,True,True,True,True
BBS,2021,True,True,True,True,True,True,True
BBS,2022,True,True,True,True,True,True,True
BBS,2023,True,True,True,True,True,True,True
BBS,2024,True,True,True,True,True,True,True
BBS,2025,True,True,True,True,True,True,True
BBT,2012,True,True,True,True,True,True,True
BBT,2013,True,True,True,True,True,True,True
BBT,2014,True,True,True,True,True,True,True
BBT,2015,True,True,True,True,True,True,True
BBT,2016,True,True,True,True,True,True,True
BBT,2017,True,True,True,True,True,True,True
BBT,2018,True,True,True,True,True,True,True
BBT,2019,True,True,True,True,True,True,True
BBT,2020,True,True,True,True,True,True,True
BBT,2021,True,True,True,True,True,True,True
BBT,2022,True,True,True,True,True,True,True
BBT,2023,True,True,True,True,True,True,True
BBT,2024,True,True,True,True,True,True,True
BBT,2025,True,True,True,True,True,True,True
BCA,2019,True,True,True,True,True,True,True
BCA,2020,True,True,True,True,True,True,True
BCA,2021,True,True,True,True,True,True,True
BCA,2022,True,True,True,True,True,True,True
BCA,2023,True,True,True,True,True,True,True
BCA,2024,True,True,True,True,True,True,True
BCA,2025,True,True,True,True,True,True,True
BCB,2018,True,True,True,True,True,True,True
BCB,2019,True,True,True,True,True,True,True
BCB,2020,True,True,True,True,True,True,True
BCB,2021,True,True,True,True,True,True,True
BCB,2022,True,True,True,True,True,True,True
BCB,2023,True,True,True,True,True,True,True
BCB,2024,True,True,True,True,True,True,True
BCB,2025,True,True,True,True,True,True,True
BCC,2009,True,True,True,True,True,True,True
BCC,2010,True,True,True,True,True,True,True
BCC,2011,True,True,True,True,True,True,True
BCC,2012,True,True,True,True,True,True,True
BCC,2013,True,True,True,True,True,True,True
BCC,2014,True,True,True,True,True,True,True
BCC,2015,True,True,True,True,True,True,True
BCC,2016,True,True,True,True,True,True,True
BCC,2017,True,True,True,True,True,True,True
BCC,2018,True,True,True,True,True,True,True
BCC,2019,True,True,True,True,True,True,True
BCC,2020,True,True,True,True,True,True,True
BCC,2021,True,True,True,True,True,True,True
BCC,2022,True,True,True,True,True,True,True
BCC,2023,True,True,True,True,True,True,True
BCC,2024,True,True,True,True,True,True,True
BCC,2025,True,True,True,True,True,True,True
BCE,2009,True,True,True,True,True,True,True
BCE,2010,True,True,True,True,True,True,True
BCE,2011,True,True,True,True,True,True,True
BCE,2012,True,True,True,True,True,True,True
BCE,2013,True,True,True,True,True,True,True
BCE,2014,True,True,True,True,True,True,True
BCE,2015,True,True,True,True,True,True,True
BCE,2016,True,True,True,True,True,True,True
BCE,2017,True,True,True,True,True,True,True
BCE,2018,True,True,True,True,True,True,True
BCE,2019,True,True,True,True,True,True,True
BCE,2020,True,True,True,True,True,True,True
BCE,2021,True,True,True,True,True,True,True
BCE,2022,True,True,True,True,True,True,True
BCE,2023,True,True,True,True,True,True,True
BCE,2024,True,True,True,True,True,True,True
BCE,2025,True,True,True,True,True,True,True
BCF,2015,True,True,True,True,True,True,True
BCF,2016,True,True,True,True,True,True,True
BCF,2017,True,True,True,True,True,True,True
BCF,2018,True,True,True,True,True,True,True
BCF,2019,True,True,True,True,True,True,True
BCF,2020,True,True,True,True,True,True,True
BCF,2021,True,True,True,True,True,True,True
BCF,2022,True,True,True,True,True,True,True
BCF,2023,True,True,True,True,True,True,True
BCF,2024,True,True,True,True,True,True,True
BCF,2025,True,True,True,True,True,True,True
BCG,2012,True,True,True,True,True,True,True
BCG,2013,True,True,True,True,True,True,True
BCG,2014,True,True,True,True,True,True,True
BCG,2015,True,True,True,True,True,True,True
BCG,2016,True,True,True,True,True,True,True
BCG,2017,True,True,True,True,True,True,True
BCG,2018,True,True,True,True,True,True,True
BCG,2019,True,True,True,True,True,True,True
BCG,2020,True,True,True,True,True,True,True
BCG,2021,True,True,True,True,True,True,True
BCG,2022,True,True,True,True,True,True,True
BCG,2023,True,True,True,True,True,True,True
BCI,2009,True,True,True,True,True,True,True
BCI,2010,True,True,True,True,True,True,True
BCI,2011,True,True,True,True,True,True,True
BCI,2012,True,True,True,True,True,True,True
BCI,2013,True,True,True,True,True,True,True
BCI,2014,True,True,True,True,True,True,True
BCI,2015,True,True,True,True,True,True,True
BCI,2016,True,True,True,True,True,True,True
BCI,2017,True,True,True,True,True,True,True
BCM,2015,True,True,True,True,True,True,True
BCM,2016,True,True,True,True,True,True,True
BCM,2017,True,True,True,True,True,True,True
BCM,2018,True,True,True,True,True,True,True
BCM,2019,True,True,True,True,True,True,True
BCM,2020,True,True,True,True,True,True,True
BCM,2021,True,True,True,True,True,True,True
BCM,2022,True,True,True,True,True,True,True
BCM,2023,True,True,True,True,True,True,True
BCM,2024,True,True,True,True,True,True,True
BCM,2025,True,True,True,True,True,True,True
BCO,2021,True,True,True,True,True,True,True
BCO,2022,True,True,True,True,True,True,True
BCO,2023,True,True,True,True,True,True,True
BCP,2009,True,True,True,True,True,True,True
BCP,2010,True,True,True,True,True,True,True
BCP,2011,True,True,True,True,True,True,True
BCP,2012,True,True,True,True,True,True,True
BCP,2013,True,True,True,True,True,True,True
BCP,2014,True,True,True,True,True,True,True
BCP,2015,True,True,True,True,True,True,True
BCP,2016,True,True,True,True,True,True,True
BCP,2017,True,True,True,True,True,True,True
BCP,2018,True,True,True,True,True,True,True
BCP,2019,True,True,True,True,True,True,True
BCP,2020,True,True,True,True,True,True,True
BCP,2021,True,True,True,True,True,True,True
BCP,2022,True,True,True,True,True,True,True
BCP,2023,True,True,True,True,True,True,True
BCP,2024,True,True,True,True,True,True,True
BCP,2025,True,True,True,True,True,True,True
BCR,2020,True,True,True,True,True,True,True
BCR,2021,True,True,True,True,True,True,True
BCR,2022,True,True,True,True,True,True,True
BCR,2023,True,True,True,True,True,True,True
BCR,2024,True,True,True,True,True,True,True
BCV,2019,True,True,True,True,True,True,True
BCV,2020,True,True,True,True,True,True,True
BCV,2021,True,True,True,True,True,True,True
BCV,2022,True,True,True,True,True,True,True
BCV,2023,True,True,True,True,True,True,True
BCV,2024,True,True,True,True,True,True,True
BCV,2025,True,True,True,True,True,True,True
BDB,2010,True,True,True,True,True,True,True
BDB,2011,True,True,True,True,True,True,True
BDB,2012,True,True,True,True,True,True,True
BDB,2013,True,True,True,True,True,True,True
BDB,2014,True,True,True,True,True,True,True
BDB,2015,True,True,True,True,True,True,True
BDB,2016,True,True,True,True,True,True,True
BDB,2017,True,True,True,True,True,True,True
