,ID,CatID,Exchange,IndustryName1,IndustryName2,IndustryName3,Code,Name,TotalShares,URL,FirstTradeDate
107,4847,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,BKG,CTCP Đầu tư BKG Việt Nam,71609020,https://finance.vietstock.vn/BKG-ctcp-dau-tu-bkg-viet-nam.htm,2020-12-30 17:00:00
108,1151,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,BLF,CTCP Thủy sản Bạc Liêu,11500000,https://finance.vietstock.vn/BLF-ctcp-thuy-san-bac-lieu.htm,2023-12-17 17:00:00
109,1873,5,UPCoM,Tài chính,Bảo hiểm,Bảo hiểm,BLI,Tổng Công ty cổ phần Bảo hiểm Bảo Long,60000000,https://finance.vietstock.vn/BLI-tong-cong-ty-co-phan-bao-hiem-bao-long.htm,2015-12-10 17:00:00
110,3980,5,UPCoM,Công nghiệp,Vận tải,Vận tải mặt đất,BLN,CTCP Vận tải và Dịch vụ Liên Ninh,5000000,https://finance.vietstock.vn/BLN-ctcp-van-tai-va-dich-vu-lien-ninh.htm,2016-09-08 17:00:00
111,2478,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,BLT,CTCP Lương thực Bình Định,4000000,https://finance.vietstock.vn/BLT-ctcp-luong-thuc-binh-dinh.htm,2017-07-09 17:00:00
112,785,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,BMC,CTCP Khoáng sản Bình Định,12392630,https://finance.vietstock.vn/BMC-ctcp-khoang-san-binh-dinh.htm,2006-12-27 17:00:00
113,4512,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,BMD,CTCP Môi trường và Dịch vụ Đô thị Bình Thuận,2753280,https://finance.vietstock.vn/BMD-ctcp-moi-truong-va-dich-vu-do-thi-binh-thuan.htm,2017-06-13 17:00:00
114,4670,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,BMF,CTCP Vật liệu Xây dựng và Chất đốt Đồng Nai,15848063,https://finance.vietstock.vn/BMF-ctcp-vat-lieu-xay-dung-va-chat-dot-dong-nai.htm,2018-04-15 17:00:00
115,4719,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,BMG,CTCP May Bình Minh,5292000,https://finance.vietstock.vn/BMG-ctcp-may-binh-minh.htm,2018-12-24 17:00:00
116,894,1,HOSE,Tài chính,Bảo hiểm,Bảo hiểm,BMI,Tổng Công ty cổ phần Bảo Minh,150547626,https://finance.vietstock.vn/BMI-tong-cong-ty-co-phan-bao-minh.htm,2008-04-20 17:00:00
117,2026,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,BMJ,CTCP Khoáng sản Miền Đông AHP,104999978,https://finance.vietstock.vn/BMJ-ctcp-khoang-san-mien-dong-ahp.htm,2009-12-21 17:00:00
118,5710,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,BMK,CTCP Kỹ thuật nhiệt Mèo Đen,8023932,https://finance.vietstock.vn/BMK-ctcp-ky-thuat-nhiet-meo-den.htm,2024-12-25 17:00:00
119,712,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,BMP,CTCP Nhựa Bình Minh,81860938,https://finance.vietstock.vn/BMP-ctcp-nhua-binh-minh.htm,2006-07-10 17:00:00
120,1323,5,UPCoM,Tài chính,Dịch vụ tài chính,Thị trường vốn,BMS,CTCP Chứng khoán Bảo Minh,215148036,https://finance.vietstock.vn/BMS-ctcp-chung-khoan-bao-minh.htm,2018-08-07 17:00:00
121,4391,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,BMV,CTCP Bột mỳ Vinafood 1,24200000,https://finance.vietstock.vn/BMV-ctcp-bot-my-vinafood-1.htm,2017-06-05 17:00:00
122,4834,2,HNX,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,BNA,CTCP Tập đoàn Đầu tư Bảo Ngọc,31249394,https://finance.vietstock.vn/BNA-ctcp-tap-doan-dau-tu-bao-ngoc.htm,2020-10-11 17:00:00
123,4445,5,UPCoM,Tiện ích,Tiện ích,Nước,BNW,CTCP Nước sạch Bắc Ninh,37549391,https://finance.vietstock.vn/BNW-ctcp-nuoc-sach-bac-ninh.htm,2018-12-27 17:00:00
124,4727,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,BOT,CTCP BOT Cầu Thái Hà,59246800,https://finance.vietstock.vn/BOT-ctcp-bot-cau-thai-ha.htm,2019-02-13 17:00:00
125,40,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Bao bì và vật chứa,BPC,CTCP VICEM Bao bì Bỉm Sơn,3800000,https://finance.vietstock.vn/BPC-ctcp-vicem-bao-bi-bim-son.htm,2009-06-07 17:00:00
126,4629,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BQB,CTCP Bia Hà Nội - Quảng Bình,5800000,https://finance.vietstock.vn/BQB-ctcp-bia-ha-noi-quang-binh.htm,2018-01-08 17:00:00
127,5754,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,BQP,CTCP Nhựa Chất lượng cao Bình Thuận,18500000,https://finance.vietstock.vn/BQP-ctcp-nhua-chat-luong-cao-binh-thuan.htm,2025-11-04 17:00:00
128,2146,1,HOSE,Tiêu dùng không thiết yếu,Xe và linh kiện,Linh kiện xe,BRC,CTCP Cao su Bến Thành,12374997,https://finance.vietstock.vn/BRC-ctcp-cao-su-ben-thanh.htm,2011-12-12 17:00:00
129,4515,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,BRR,CTCP Cao su Bà Rịa,112500000,https://finance.vietstock.vn/BRR-ctcp-cao-su-ba-ria.htm,2017-06-15 17:00:00
130,3829,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,BRS,CTCP Dịch vụ Đô thị Bà Rịa,4541950,https://finance.vietstock.vn/BRS-ctcp-dich-vu-do-thi-ba-ria.htm,2017-01-23 17:00:00
131,4699,5,UPCoM,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,BSA,CTCP Thủy điện Buôn Đôn,66850975,https://finance.vietstock.vn/BSA-ctcp-thuy-dien-buon-don.htm,2018-08-19 17:00:00
132,4495,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BSD,"CTCP Bia, Rượu Sài Gòn - Đồng Xuân",3000000,https://finance.vietstock.vn/BSD-ctcp-bia-ruou-sai-gon-dong-xuan.htm,2017-04-27 17:00:00
133,4253,5,UPCoM,Công nghiệp,Vận tải,Vận tải mặt đất,BSG,CTCP Xe khách Sài Gòn,60000000,https://finance.vietstock.vn/BSG-ctcp-xe-khach-sai-gon.htm,2016-11-20 17:00:00
134,4694,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BSH,CTCP Bia Sài Gòn - Hà Nội,18000000,https://finance.vietstock.vn/BSH-ctcp-bia-sai-gon-ha-noi.htm,2018-07-03 17:00:00
135,1402,1,HOSE,Tài chính,Dịch vụ tài chính,Thị trường vốn,BSI,CTCP Chứng khoán BIDV,269901549,https://finance.vietstock.vn/BSI-ctcp-chung-khoan-bidv.htm,2011-07-18 17:00:00
136,4514,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BSL,CTCP Bia Sài Gòn - Sông Lam,45000000,https://finance.vietstock.vn/BSL-ctcp-bia-sai-gon-song-lam.htm,2017-06-15 17:00:00
137,4365,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BSP,CTCP Bia Sài Gòn - Phú Thọ,12500000,https://finance.vietstock.vn/BSP-ctcp-bia-sai-gon-phu-tho.htm,2016-08-09 17:00:00
138,2802,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BSQ,CTCP Bia Sài Gòn - Quảng Ngãi,45000000,https://finance.vietstock.vn/BSQ-ctcp-bia-sai-gon-quang-ngai.htm,2017-02-27 17:00:00
139,4338,1,HOSE,Năng lượng,Năng lượng,Dầu khí,BSR,CTCP - Tổng Công ty Lọc hóa dầu Việt Nam,5007299686,https://finance.vietstock.vn/BSR-ctcp-tong-cong-ty-loc-hoa-dau-viet-nam.htm,2025-01-16 17:00:00
140,2857,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Hóa chất,BT1,CTCP Bảo vệ Thực vật 1 Trung Ương,10000106,https://finance.vietstock.vn/BT1-ctcp-bao-ve-thuc-vat-1-trung-uong.htm,2016-11-08 17:00:00
141,36,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,BT6,CTCP Beton 6,32993550,https://finance.vietstock.vn/BT6-ctcp-beton-6.htm,2017-03-05 17:00:00
142,2401,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Đồ uống,BTB,CTCP Bia Hà Nội - Thái Bình,7691226,https://finance.vietstock.vn/BTB-ctcp-bia-ha-noi-thai-binh.htm,2017-01-11 17:00:00
143,2455,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,BTD,CTCP Bê tông Ly tâm Thủ Đức,6414100,https://finance.vietstock.vn/BTD-ctcp-be-tong-ly-tam-thu-duc.htm,2017-03-01 17:00:00
144,1934,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Bao bì và vật chứa,BTG,CTCP Bao bì Tiền Giang,1190000,https://finance.vietstock.vn/BTG-ctcp-bao-bi-tien-giang.htm,2010-03-23 17:00:00
145,1117,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Thiết bị điện,BTH,CTCP Chế tạo Biến thế và Vật liệu Điện Hà Nội,25000000,https://finance.vietstock.vn/BTH-ctcp-che-tao-bien-the-va-vat-lieu-dien-ha-noi.htm,2017-09-26 17:00:00
146,4627,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,BTN,CTCP Đầu tư Bitco Bình Định,4465570,https://finance.vietstock.vn/BTN-ctcp-dau-tu-bitco-binh-dinh.htm,2018-01-04 17:00:00
147,1702,1,HOSE,Tiện ích,Tiện ích,Điện,BTP,CTCP Nhiệt điện Bà Rịa,60485600,https://finance.vietstock.vn/BTP-ctcp-nhiet-dien-ba-ria.htm,2009-11-24 17:00:00
148,895,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,BTS,CTCP Xi măng VICEM Bút Sơn,123559858,https://finance.vietstock.vn/BTS-ctcp-xi-mang-vicem-but-son.htm,2006-12-04 17:00:00
149,2042,1,HOSE,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,BTT,CTCP Thương mại Dịch vụ Bến Thành,13500000,https://finance.vietstock.vn/BTT-ctcp-thuong-mai-dich-vu-ben-thanh.htm,2010-04-13 17:00:00
150,3849,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ và thiết bị thương mại ,BTU,CTCP Công trình Đô thị Bến Tre,3600000,https://finance.vietstock.vn/BTU-ctcp-cong-trinh-do-thi-ben-tre.htm,2016-03-10 17:00:00
151,3848,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,"Khách sạn, nhà hàng và giải trí",BTV,CTCP Dịch vụ Du lịch Bến Thành,25000000,https://finance.vietstock.vn/BTV-ctcp-dich-vu-du-lich-ben-thanh.htm,2017-03-02 17:00:00
152,1307,2,HNX,Tiện ích,Tiện ích,Nước,BTW,CTCP Cấp nước Bến Thành,9360000,https://finance.vietstock.vn/BTW-ctcp-cap-nuoc-ben-thanh.htm,2017-11-13 17:00:00
153,1197,1,HOSE,Tài chính,Tổ chức tín dụng,Ngân hàng,BVB,Ngân hàng TMCP Bản Việt,640820000,https://finance.vietstock.vn/BVB-ngan-hang-tmcp-ban-viet.htm,2026-07-20 17:00:00
154,2626,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,BVG,CTCP Group Bắc Việt,9750948,https://finance.vietstock.vn/BVG-ctcp-group-bac-viet.htm,2015-11-19 17:00:00
155,1544,1,HOSE,Tài chính,Bảo hiểm,Bảo hiểm,BVH,Tập đoàn Bảo Việt,742322764,https://finance.vietstock.vn/BVH-tap-doan-bao-viet.htm,2009-06-24 17:00:00
156,4867,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Tập đoàn đa ngành,BVL,CTCP BV Land,107293493,https://finance.vietstock.vn/BVL-ctcp-bv-land.htm,2021-06-10 17:00:00
157,2340,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Thời trang và dệt may,BVN,CTCP Bông Việt Nam,5000000,https://finance.vietstock.vn/BVN-ctcp-bong-viet-nam.htm,2011-10-10 17:00:00
158,897,2,HNX,Tài chính,Dịch vụ tài chính,Thị trường vốn,BVS,CTCP Chứng khoán Bảo Việt,72233937,https://finance.vietstock.vn/BVS-ctcp-chung-khoan-bao-viet.htm,2006-12-17 17:00:00
159,2547,5,UPCoM,Tiện ích,Tiện ích,Nước,BWA,CTCP Cấp thoát nước và Xây dựng Bảo Lộc,2700000,https://finance.vietstock.vn/BWA-ctcp-cap-thoat-nuoc-va-xay-dung-bao-loc.htm,2010-06-13 17:00:00
160,4355,1,HOSE,Tiện ích,Tiện ích,Nước,BWE,CTCP - Tổng công ty nước - môi trường Bình Dương,219928644,https://finance.vietstock.vn/BWE-ctcp-tong-cong-ty-nuoc-moi-truong-binh-duong.htm,2017-07-19 17:00:00
161,2440,5,UPCoM,Tiện ích,Tiện ích,Nước,BWS,CTCP Cấp nước Bà Rịa - Vũng Tàu,100007569,https://finance.vietstock.vn/BWS-ctcp-cap-nuoc-ba-ria-vung-tau.htm,2017-11-27 17:00:00
162,1563,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Bao bì và vật chứa,BXH,CTCP VICEM Bao bì Hải Phòng,3012040,https://finance.vietstock.vn/BXH-ctcp-vicem-bao-bi-hai-phong.htm,2009-11-24 17:00:00
163,2003,5,UPCoM,Bất động sản,Bất động sản,Bất động sản đa dạng,C21,CTCP Thế Kỷ 21 ,19336371,https://finance.vietstock.vn/C21-ctcp-the-ky-21.htm,2016-10-31 17:00:00
164,4679,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,C22,CTCP 22,3550000,https://finance.vietstock.vn/C22-ctcp-22.htm,2018-05-23 17:00:00
165,2055,1,HOSE,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,C32,CTCP Đầu tư và Xây dựng 3-2,30059290,https://finance.vietstock.vn/C32-ctcp-dau-tu-va-xay-dung-3-2.htm,2012-11-29 17:00:00
166,2120,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,C47,CTCP Xây dựng 47,36342269,https://finance.vietstock.vn/C47-ctcp-xay-dung-47.htm,2011-03-29 17:00:00
167,3803,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,C4G,CTCP Tập đoàn CIENCO4,357300754,https://finance.vietstock.vn/C4G-ctcp-tap-doan-cienco4.htm,2018-12-09 17:00:00
168,4397,2,HNX,Công nghiệp,Hàng hóa công nghiệp,Phân phối hàng công nghiệp,C69,CTCP Xây dựng 1369,61799972,https://finance.vietstock.vn/C69-ctcp-xay-dung-1369.htm,2017-04-20 17:00:00
169,1028,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,C92,CTCP Xây dựng và Đầu tư 492,5312920,https://finance.vietstock.vn/C92-ctcp-xay-dung-va-dau-tu-492.htm,2022-08-02 17:00:00
170,1454,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,CAD,CTCP Chế biến và Xuất nhập khẩu Thủy sản Cadovimex,8799927,https://finance.vietstock.vn/CAD-ctcp-che-bien-va-xuat-nhap-khau-thuy-san-cadovimex.htm,2012-10-31 17:00:00
171,4504,2,HNX,Công nghiệp,Vận tải,Hạ tầng giao thông,CAG,CTCP Cảng An Giang,13800000,https://finance.vietstock.vn/CAG-ctcp-cang-an-giang.htm,2017-12-03 17:00:00
172,48,2,HNX,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,CAN,CTCP Đồ hộp Hạ Long,5000000,https://finance.vietstock.vn/CAN-ctcp-do-hop-ha-long.htm,2009-06-11 17:00:00
173,1029,2,HNX,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,CAP,CTCP Lâm Nông sản Thực phẩm Yên Bái,15269965,https://finance.vietstock.vn/CAP-ctcp-lam-nong-san-thuc-pham-yen-bai.htm,2008-01-08 17:00:00
174,4902,2,HNX,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,Dịch vụ tiêu dùng khác,CAR,CTCP Tập đoàn Giáo dục Trí Việt,5565004,https://finance.vietstock.vn/CAR-ctcp-tap-doan-giao-duc-tri-viet.htm,2024-10-22 17:00:00
175,1259,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,CAT,CTCP Thủy sản Cà Mau,14373166,https://finance.vietstock.vn/CAT-ctcp-thuy-san-ca-mau.htm,2018-03-22 17:00:00
176,4562,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Khai khoáng và luyện kim,CBI,CTCP Gang thép Cao Bằng,43006366,https://finance.vietstock.vn/CBI-ctcp-gang-thep-cao-bang.htm,2017-09-27 17:00:00
177,3337,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,CBS,CTCP Mía Đường Cao Bằng,5291868,https://finance.vietstock.vn/CBS-ctcp-mia-duong-cao-bang.htm,2017-06-19 17:00:00
178,4343,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CC1,Tổng Công ty Xây dựng Số 1 - CTCP,474656100,https://finance.vietstock.vn/CC1-tong-cong-ty-xay-dung-so-1-ctcp.htm,2017-07-19 17:00:00
179,3004,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,CCA,CTCP Xuất nhập khẩu Thuỷ sản Cần Thơ,18110619,https://finance.vietstock.vn/CCA-ctcp-xuat-nhap-khau-thuy-san-can-tho.htm,2019-12-25 17:00:00
180,5693,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CCC,CTCP Xây dựng CDC,41054987,https://finance.vietstock.vn/CCC-ctcp-xay-dung-cdc.htm,2025-04-20 17:00:00
181,1277,1,HOSE,Năng lượng,Năng lượng,Dầu khí,CCI,CTCP Đầu tư Phát triển Công nghiệp Thương mại Củ Chi,23590900,https://finance.vietstock.vn/CCI-ctcp-dau-tu-phat-trien-cong-nghiep-thuong-mai-cu-chi.htm,2010-04-14 17:00:00
182,2710,1,HOSE,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,CCL,CTCP Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,59581418,https://finance.vietstock.vn/CCL-ctcp-dau-tu-va-phat-trien-do-thi-dau-khi-cuu-long.htm,2011-03-02 17:00:00
183,1312,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,CCM,CTCP khoáng sản và Xi măng Cần Thơ,6199900,https://finance.vietstock.vn/CCM-ctcp-khoang-san-va-xi-mang-can-tho.htm,2018-07-05 17:00:00
184,1638,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,CCP,CTCP Cảng Cửa Cấm Hải Phòng,2400000,https://finance.vietstock.vn/CCP-ctcp-cang-cua-cam-hai-phong.htm,2017-03-15 17:00:00
185,3999,2,HNX,Công nghiệp,Vận tải,Hạ tầng giao thông,CCR,CTCP Cảng Cam Ranh,24501817,https://finance.vietstock.vn/CCR-ctcp-cang-cam-ranh.htm,2021-11-18 17:00:00
186,2227,5,UPCoM,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,CCS,CTCP Chíp Sáng,8029080,https://finance.vietstock.vn/CCS-ctcp-chip-sang.htm,2026-01-22 17:00:00
187,3878,5,UPCoM,Công nghiệp,Vận tải,Hạ tầng giao thông,CCT,CTCP Cảng Cần Thơ,28480000,https://finance.vietstock.vn/CCT-ctcp-cang-can-tho.htm,2017-06-29 17:00:00
188,3835,5,UPCoM,Công nghiệp,Dịch vụ thương mại và chuyên nghiệp,Dịch vụ chuyên nghiệp,CCV,CTCP Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,1800000,https://finance.vietstock.vn/CCV-ctcp-tu-van-xay-dung-cong-nghiep-va-do-thi-viet-nam.htm,2017-01-08 17:00:00
189,1031,1,HOSE,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CDC,CTCP Chương Dương,105545322,https://finance.vietstock.vn/CDC-ctcp-chuong-duong.htm,2010-09-12 17:00:00
190,2284,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Vật liệu xây dựng,CDG,CTCP Cầu Đuống,3464995,https://finance.vietstock.vn/CDG-ctcp-cau-duong.htm,2017-02-26 17:00:00
191,3777,2,HNX,Công nghiệp,Vận tải,Hạ tầng giao thông,CDN,CTCP Cảng Đà Nẵng,99000000,https://finance.vietstock.vn/CDN-ctcp-cang-da-nang.htm,2016-11-29 17:00:00
192,3982,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CDO,CTCP Tư vấn Thiết kế và Phát triển Đô thị,31504975,https://finance.vietstock.vn/CDO-ctcp-tu-van-thiet-ke-va-phat-trien-do-thi.htm,2018-10-04 17:00:00
193,2524,5,UPCoM,Chăm sóc sức khỏe,Thiết bị và dịch vụ chăm sóc sức khỏe,Thương mại và dịch vụ chăm sóc sức khỏe,CDP,CTCP Dược phẩm Trung ương Codupha,18270000,https://finance.vietstock.vn/CDP-ctcp-duoc-pham-trung-uong-codupha.htm,2018-07-12 17:00:00
194,3228,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CDR,CTCP Xây dựng Cao su Đồng Nai,2133271,https://finance.vietstock.vn/CDR-ctcp-xay-dung-cao-su-dong-nai.htm,2017-06-25 17:00:00
195,4685,5,UPCoM,Tiêu dùng không thiết yếu,Thương mại hàng không thiết yếu,Nhà phân phối,CEN,CTCP CENCON Việt Nam,21712440,https://finance.vietstock.vn/CEN-ctcp-cencon-viet-nam.htm,2018-06-14 17:00:00
196,3345,2,HNX,Bất động sản,Bất động sản,Quản lý và phát triển bất động sản,CEO,CTCP Tập đoàn C.E.O,595775755,https://finance.vietstock.vn/CEO-ctcp-tap-doan-c-e-o.htm,2014-09-28 17:00:00
197,4380,2,HNX,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,CET,CTCP HTC Holding,6050000,https://finance.vietstock.vn/CET-ctcp-htc-holding.htm,2017-07-27 17:00:00
198,4853,5,UPCoM,Tiêu dùng không thiết yếu,Dịch vụ tiêu dùng,Dịch vụ tiêu dùng khác,CFM,CTCP CFM Private Equity,3000000,https://finance.vietstock.vn/CFM-ctcp-cfm-private-equity.htm,2021-01-24 17:00:00
199,4735,5,UPCoM,Tiêu dùng thiết yếu,"Thực phẩm, đồ uống và thuốc lá",Thực phẩm,CFV,CTCP Cà phê Thắng Lợi,8096000,https://finance.vietstock.vn/CFV-ctcp-ca-phe-thang-loi.htm,2019-06-02 17:00:00
200,2141,5,UPCoM,Tiêu dùng không thiết yếu,Thời trang và hàng lâu bền,Hàng tiêu dùng lâu bền,CGV,CTCP Vinaceglass,9499956,https://finance.vietstock.vn/CGV-ctcp-vinaceglass.htm,2017-06-20 17:00:00
201,2793,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CH5,CTCP Xây dựng Số 5 Hà Nội,3732450,https://finance.vietstock.vn/CH5-ctcp-xay-dung-so-5-ha-noi.htm,2017-06-13 17:00:00
202,2936,5,UPCoM,Nguyên vật liệu,Nguyên vật liệu,Gỗ và giấy,CHC,CTCP Cẩm Hà,6731596,https://finance.vietstock.vn/CHC-ctcp-cam-ha.htm,2017-02-15 17:00:00
203,2123,1,HOSE,Tiện ích,Tiện ích,Phát điện độc lập và điện tái tạo,CHP,CTCP Thủy điện Miền Trung,157658076,https://finance.vietstock.vn/CHP-ctcp-thuy-dien-mien-trung.htm,2016-09-28 17:00:00
204,4242,5,UPCoM,Công nghiệp,Hàng hóa công nghiệp,Kỹ thuật xây dựng,CHS,CTCP Chiếu sáng Công cộng Thành phố Hồ Chí Minh,28400000,https://finance.vietstock.vn/CHS-ctcp-chieu-sang-cong-cong-thanh-pho-ho-chi-minh.htm,2017-01-11 17:00:00
