,symbol,year,tolerance,bs_balances_passed,bs_balances_delta,is_pretax_profit_passed,is_pretax_profit_delta,cf_indirect_ties_to_cash_passed,cf_indirect_ties_to_cash_delta,cf_direct_ties_to_cash_passed,cf_direct_ties_to_cash_delta,cfo_methods_agree_passed,cfo_methods_agree_delta,cash_change,cfo_indirect,cfo_direct,cfi_indirect,cfi_direct,cff_indirect,cff_direct,fx_effect_indirect,fx_effect_direct
0,KSB,2017,1.0,True,0.0,True,0.0,True,0.0,False,539916164.0,False,96733703407.0,236885002337.0,410668455442.0,313934752035.0,-117623453105.0,-20430115998.0,-56160000000.0,-56160000000.0,0.0,80282464.0
0,KSB,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,729225319895.0,-190854609154.0,703920504139.0,-25304815756.0,-1472588707387.0,-684626691079.0,577813183728.0,519125361874.0,410366.0,-48464193.0
0,KSB,2019,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,7631218636.0,14292445530.0,618559719151.0,610928500515.0,-935278212164.0,-925516246125.0,331010954849.0,328880226435.0,-16306.0,-35295.0
0,KSB,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,296055386.0,11971617835.0,457376396262.0,457080340876.0,-170201896794.0,-188381220195.0,-275202881633.0,-256727502846.0,0.0,0.0
0,KSB,2021,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-36307887845.0,-57366400052.0,44234060083.0,80541947928.0,-172640696068.0,-208609000277.0,71040235933.0,70700652297.0,0.0,0.0
0,KSB,2022,1.0,True,0.0,True,0.0,True,0.0,False,10000000000.0,False,-1793965255.0,28120456053.0,129849164559.0,131643129814.0,-496408222217.0,-488483624120.0,394679513711.0,394960950359.0,0.0,0.0
0,KSB,2023,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,40572838238.0,-18562573339.0,28989288407.0,-11583549831.0,-96717941166.0,-55736578479.0,49166079420.0,48757554971.0,0.0,0.0
0,KSB,2024,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,250974563316.0,-87920793460.0,321893925712.0,70919362396.0,-887254504041.0,-640029940725.0,477439784869.0,481189784869.0,0.0,0.0
0,KSB,2025,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-93879513311.0,388508714491.0,474405291652.0,568284804963.0,-222898225137.0,-275323026828.0,137001647976.0,95546936356.0,0.0,0.0
0,WCS,2009,1.0,True,0.0,True,0.0,,,,,,,,,4607271418.0,,-945608425.0,,-4830390000.0,0.0,0.0
0,WCS,2010,1.0,True,0.0,True,0.0,,,True,0.0,,,8224229308.0,,11510250011.0,,4224379297.0,,-7510400000.0,0.0,0.0
0,WCS,2011,1.0,True,0.0,True,0.0,True,0.0,False,-18000000000.0,False,1911275019.0,11048277673.0,14886131225.0,12974856206.0,3662146448.0,-12546910033.0,-7500000000.0,-7379668500.0,0.0,0.0
0,WCS,2012,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,1303106409.0,-14958569987.0,25442868086.0,24139761677.0,-28217838073.0,-26914731664.0,-12183600000.0,-12183600000.0,0.0,0.0
0,WCS,2013,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,8724780730.0,18674547616.0,18061273486.0,9336492756.0,10728064130.0,19452844860.0,-10114790000.0,-10114790000.0,0.0,0.0
0,WCS,2014,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,9489341453.0,-6967396361.0,55008896116.0,45519554663.0,-56884772477.0,-47445501024.0,-5091520000.0,-5041450000.0,0.0,0.0
0,WCS,2015,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,10381881186.0,18299251736.0,43108957456.0,32727076270.0,-14809705720.0,-14427824534.0,-10000000000.0,0.0,0.0,0.0
0,WCS,2016,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,2425195034.0,-10436699860.0,41150590668.0,38725395634.0,-44087290528.0,-41662095494.0,-7500000000.0,-7500000000.0,0.0,0.0
0,WCS,2017,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,6525300535.0,-14892623986.0,44829397781.0,38304097246.0,-54722021767.0,-48196721232.0,-5000000000.0,-5000000000.0,0.0,0.0
0,WCS,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-836317502.0,6795298658.0,32180054689.0,33016372191.0,-20384756031.0,-21221073533.0,-5000000000.0,-5000000000.0,0.0,0.0
0,WCS,2019,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,214842945.0,6880951574.0,48153975369.0,47939132424.0,58726976205.0,58941819150.0,-100000000000.0,-100000000000.0,0.0,0.0
0,WCS,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-1930241765.0,75245456863.0,29431375789.0,31361617554.0,174814081074.0,172883839309.0,-129000000000.0,-129000000000.0,0.0,0.0
0,WCS,2021,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-2446905357.0,36281184645.0,-5032868205.0,-2585962848.0,46314052850.0,43867147493.0,-5000000000.0,-5000000000.0,0.0,0.0
0,WCS,2022,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-7428667430.0,-123055588721.0,34858846210.0,42287513640.0,-152914434931.0,-160343102361.0,-5000000000.0,-5000000000.0,0.0,0.0
0,WCS,2023,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-9192001239.0,31919581570.0,61003278264.0,70195279503.0,-24083696694.0,-33275697933.0,-5000000000.0,-5000000000.0,0.0,0.0
0,WCS,2024,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-3700129242.0,87312457270.0,57811043013.0,61511172255.0,69501414257.0,65801285015.0,-40000000000.0,-40000000000.0,0.0,0.0
0,WCS,2025,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-12338982114.0,-128814750634.0,56103639163.0,68442621277.0,-134839759775.0,-147259921889.0,-50078630022.0,-49997450022.0,0.0,0.0
0,CMX,2009,1.0,True,0.0,True,0.0,,,,,,,,-228697598292.0,,-20340143128.0,,255943841152.0,,-639864082.0,0.0
0,CMX,2010,1.0,True,0.0,True,0.0,True,0.0,False,270000000.0,False,3716451313249.0,-38246420837.0,-281878563269.0,-3998329876518.0,10807274075.0,-10949664833.0,232884385788.0,3971303120514.0,-59517431.0,0.0
0,CMX,2011,1.0,True,0.0,True,0.0,True,0.0,False,-10999977852.0,False,-370373499428.0,7697345728.0,177551810346.0,547925309774.0,-63043387265.0,-2741433052.0,-106860631490.0,-551120810033.0,49554137.0,2634301187.0
0,CMX,2012,1.0,True,0.0,True,0.0,True,0.0,False,-7004.0,False,-377748188727.0,-11157486406.0,212065876981.0,589814065708.0,-18297822849.0,-4715996991.0,-204925540538.0,-596255562127.0,0.0,0.0
0,CMX,2013,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-144003302727.0,2499025143.0,36144342833.0,180147645560.0,-17579494768.0,-1736437840.0,-16096467344.0,-175912182577.0,30644422.0,0.0
0,CMX,2014,1.0,True,0.0,True,0.0,True,0.0,False,-1777778.0,False,-231001596563.0,440750046.0,50734832666.0,281736429229.0,-8989746915.0,-144815388.0,-41325981045.0,-281152641573.0,21645340.0,0.0
0,CMX,2015,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-400050158225.0,4113516271.0,45292962136.0,445343120361.0,-34810737774.0,-22269820.0,-6350432206.0,-441207334270.0,-18275885.0,0.0
0,CMX,2016,1.0,True,0.0,True,0.0,True,0.0,False,100000.0,False,-374615374787.0,-1241248612.0,47966716699.0,422582091486.0,-76283410183.0,12251183.0,27041940439.0,-423835491281.0,33504433.0,0.0
0,CMX,2017,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-627715609968.0,-1794122064.0,52976985865.0,680692595833.0,-32532771545.0,3967725.0,-22273459111.0,-682490685622.0,35122727.0,0.0
0,CMX,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-475600050369.0,-4611647271.0,28667800381.0,504267850750.0,-28272841902.0,2889016.0,-5071408180.0,-508882387037.0,64802430.0,0.0
0,CMX,2019,1.0,True,0.0,True,0.0,True,0.0,False,-11558023973.0,False,-421836359923.0,36070181477.0,-80992351205.0,340844008718.0,-163873562021.0,4968795.0,280929189089.0,-316336820009.0,6905614.0,0.0
0,CMX,2020,1.0,True,0.0,True,0.0,True,0.0,False,11558023973.0,False,-457137934093.0,-33396935983.0,-12819108901.0,444318825192.0,-139270387112.0,-107920023817.0,118661739452.0,-358237713385.0,30820578.0,0.0
0,CMX,2021,1.0,True,0.0,True,0.0,True,0.0,False,-1000215.0,False,-357809418523.0,20555971714.0,-357450015123.0,359403400.0,-421040683620.0,-445624797784.0,798709100501.0,465514646160.0,337569956.0,305719723.0
0,CMX,2022,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-727657054378.0,-138909237.0,-165984051991.0,561673002387.0,-141728261335.0,69158109450.0,308146382251.0,-631339554076.0,-572978162.0,369533002.0
0,CMX,2023,1.0,True,0.0,True,0.0,True,0.0,False,68902588.0,False,-578000463685.0,5330755100.0,-121965721793.0,456034741892.0,-341826914310.0,-2877109613.0,470022798891.0,-446475047391.0,-899407688.0,-1282927200.0
0,CMX,2024,1.0,True,0.0,True,0.0,True,0.0,False,-67650651.0,False,-859809706702.0,134120394494.0,-56267241500.0,803542465202.0,-123617594742.0,-270744764767.0,309848147510.0,-398909872160.0,4157083226.0,164915568.0
0,CMX,2025,1.0,True,0.0,True,0.0,True,0.0,False,-78918255.0,False,-832759930998.0,-93930956484.0,-339000104227.0,493759826771.0,-138573841820.0,-90715734730.0,383916097095.0,-499799653085.0,-273107532.0,2745686305.0
0,VKC,2009,1.0,True,0.0,True,0.0,,,,,,,,52224679812.0,,-3662795735.0,,-37275101498.0,,-579386896.0,0.0
0,VKC,2010,1.0,True,0.0,True,0.0,True,0.0,False,3000000000.0,False,-93641553194.0,19410410094.0,5242022487.0,98883575681.0,-10928259103.0,4545336358.0,25107885104.0,-81046218292.0,-11238394.0,27716347.0
0,VKC,2011,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-244592914896.0,3565164968.0,-45624521185.0,198968393711.0,-3269415581.0,-3356212606.0,52385953402.0,-191919592421.0,73148332.0,-127423716.0
0,VKC,2012,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-249275527983.0,-22739866679.0,21166395291.0,270441923274.0,-8782664698.0,-6177144648.0,-35124785652.0,-286998858420.0,1188380.0,-5786885.0
0,VKC,2013,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-322671354790.0,47013687567.0,41912370160.0,364583724950.0,-27784111383.0,-9794179267.0,32852529010.0,-307749320192.0,32899780.0,-26537924.0
0,VKC,2014,1.0,True,0.0,True,0.0,True,0.0,False,12800000000.0,False,6742851511.0,6901065605.0,14397819793.0,7654968282.0,-23785656380.0,-9380791121.0,16288902192.0,21377966855.0,0.0,48921589.0
0,VKC,2015,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,29861897070.0,34695654011.0,80958118892.0,51096221822.0,-32413346266.0,-20334085635.0,-13888183540.0,3960327163.0,39064925.0,-26809339.0
0,VKC,2016,1.0,True,0.0,True,0.0,True,0.0,False,68127050.0,False,-57875284467.0,119359502531.0,65621594267.0,123496878734.0,-45419588890.0,-105801003751.0,98905429701.0,101435173614.0,252067453.0,296580984.0
0,VKC,2017,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,44080708036.0,-68723846380.0,-12979312496.0,-57060020532.0,-41570469823.0,-14214731112.0,-14162204702.0,3101724636.0,-11859359.0,-550819372.0
0,VKC,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-27684915850.0,-116670839258.0,-86600850196.0,-58915934346.0,-20219826246.0,-10576527705.0,-9763511800.0,-47154279334.0,-86651016.0,-24097873.0
0,VKC,2019,1.0,True,0.0,True,0.0,True,0.0,False,37306898539.0,False,-16392375351.0,-20672798523.0,48474106857.0,64866482208.0,-12363738442.0,8611260143.0,-56774405002.0,-56780021002.0,-8761936.0,-63621333.0
0,VKC,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,1404483258.0,17435668511.0,-39015998299.0,-40420481557.0,-26039745936.0,-24383083854.0,82491412746.0,82491412746.0,0.0,-252178824.0
0,VKC,2021,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-30861363114.0,-11365895768.0,-109113962283.0,-78252599169.0,-2673781263.0,-33535144377.0,100421847778.0,100421847778.0,0.0,0.0
0,VKC,2022,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-12169988219.0,-24372272109.0,-77307964142.0,-65137975923.0,86413941655.0,87312186325.0,-33478249622.0,-46546482511.0,0.0,0.0
0,VKC,2023,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-75637866.0,-952935941.0,819020902.0,894658768.0,-14149891.0,-90000000.0,-1757806952.0,-1757806952.0,0.0,212243.0
0,VKC,2024,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-7787179524.0,1073938683.0,-2610997645.0,5176181879.0,8087179524.0,-2900000000.0,-4402243196.0,-1202243196.0,0.0,0.0
0,VKC,2025,1.0,True,0.0,True,0.0,True,0.0,,,False,1547682367.0,478029232.0,1525711599.0,-21970768.0,-957665852.0,,-90016515.0,500000000.0,0.0,0.0
0,SDN,2009,1.0,True,0.0,True,0.0,,,,,,,,8472539116.0,,-1971364127.0,,-3897698256.0,,0.0,0.0
0,SDN,2010,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-38537019505.0,-1664065224.0,3723478196.0,42260497701.0,-1308110688.0,-625346783.0,-4079432732.0,-43313663433.0,0.0,14447291.0
0,SDN,2011,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-42659871483.0,570960029.0,5050676234.0,47710547717.0,-1852346952.0,-455816060.0,-2627369253.0,-46670364748.0,0.0,-13406880.0
0,SDN,2012,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-28312066911.0,-2460655880.0,7527639091.0,35839706002.0,-993012295.0,172322304.0,-8995282676.0,-38472684186.0,0.0,0.0
0,SDN,2013,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-2016589686.0,8901844502.0,4585535094.0,6602124780.0,-1326004206.0,127987648.0,5642313614.0,2171732074.0,0.0,0.0
0,SDN,2014,1.0,True,0.0,True,0.0,True,0.0,False,5700000000.0,False,3493316870.0,-4430067446.0,6450280886.0,2956964016.0,-6867249961.0,-1165834491.0,-4013098371.0,-521196971.0,0.0,0.0
0,SDN,2015,1.0,True,0.0,True,0.0,True,0.0,False,-1000000000.0,False,3587321160.0,-373657326.0,7807939162.0,4220618002.0,-4484546894.0,-4484546894.0,-3697049594.0,-1109728434.0,0.0,0.0
0,SDN,2016,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,5310119400.0,131931235.0,11094136140.0,5784016740.0,-2828473524.0,-2528473524.0,-8133731381.0,-3123611981.0,0.0,0.0
0,SDN,2017,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-245237955.0,-3991049433.0,1850412354.0,2095650309.0,-2271268303.0,-2516796660.0,-3570193484.0,-3569903082.0,0.0,0.0
0,SDN,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-472174018.0,3858581631.0,4429864847.0,4902038865.0,4594599432.0,4122425414.0,-5165882648.0,-5165882648.0,0.0,0.0
0,SDN,2019,1.0,True,0.0,True,0.0,True,0.0,False,-2000000000.0,False,173680603.0,-957087980.0,8080144299.0,7906463696.0,-1042518857.0,-2868838254.0,-7994713422.0,-7994713422.0,0.0,0.0
0,SDN,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-130946051.0,6216456710.0,7791645385.0,7922591436.0,2220356325.0,2089410274.0,-3795545000.0,-3795545000.0,0.0,0.0
0,SDN,2021,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-139463068.0,1878945808.0,7122184043.0,7261647111.0,-688584235.0,-828047303.0,-4554654000.0,-4554654000.0,0.0,0.0
0,SDN,2022,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,-7708390958.0,-31339862137.0,-31339862137.0,10275202207.0,10275202207.0,13356268972.0,13356268972.0,0.0,0.0
0,SDN,2023,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,10208925000.0,-1049989067.0,10237553234.0,28628234.0,-109362198.0,10099562802.0,-11178180103.0,-11178180103.0,0.0,0.0
0,SDN,2024,1.0,True,0.0,True,0.0,True,0.0,True,0.0,True,0.0,379483936.0,3892130385.0,3892130385.0,-386255469.0,-386255469.0,-3126390980.0,-3126390980.0,0.0,0.0
0,SDN,2025,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,3600000.0,1127227463.0,9779749592.0,9776149592.0,-76634313.0,-73034313.0,-8575887816.0,-8575887816.0,0.0,0.0
0,DNC,2009,1.0,True,0.0,True,0.0,,,,,,,,-2911024591.0,,-7120915367.0,,10765676895.0,,0.0,0.0
0,DNC,2010,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-79647264.0,1662846735.0,120899946.0,200547210.0,-5912329733.0,1096479345.0,7454276522.0,365820180.0,0.0,0.0
0,DNC,2011,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,5363297289.0,937674290.0,10587520245.0,5224222956.0,-5919243774.0,4715053958.0,-3730602181.0,-9001602624.0,0.0,0.0
0,DNC,2012,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-5696920258.0,-3759980584.0,-3099026772.0,2597893486.0,1842768787.0,3941848530.0,-2503722599.0,-10299722600.0,0.0,0.0
0,DNC,2013,1.0,True,0.0,True,0.0,True,0.0,False,-30000.0,False,3589136509.0,3765552040.0,13443821831.0,9854685322.0,-5568806521.0,-1354024752.0,-4109463270.0,-4735138530.0,0.0,0.0
0,DNC,2014,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-1605979013.0,-2018796309.0,5587476685.0,7193455698.0,-968492525.0,-1570455713.0,-6637780469.0,-7641796294.0,0.0,0.0
0,DNC,2015,1.0,True,0.0,True,0.0,False,16350257.0,False,16350257.0,False,-2418127040.0,5933807338.0,13161480837.0,15579607877.0,-584038343.0,-920394518.0,-6627284899.0,-8709055764.0,0.0,0.0
0,DNC,2016,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-19189023.0,-4468063685.0,6561658317.0,6580847340.0,-6656628423.0,-4200489878.0,-4373093579.0,-6848421147.0,0.0,0.0
0,DNC,2017,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,1667121211.0,-1190522645.0,18313886775.0,16646765564.0,-11782960420.0,-7488532664.0,-7721449000.0,-10348755545.0,0.0,0.0
0,DNC,2018,1.0,True,0.0,True,0.0,True,0.0,False,-10000000000.0,False,-1959622205.0,13905228582.0,19885874565.0,21845496770.0,-738753983.0,-9174184917.0,-5241892000.0,-8766083271.0,0.0,0.0
0,DNC,2019,1.0,True,0.0,True,0.0,True,0.0,False,15000000000.0,False,-3251005953.0,-13301120485.0,16576051002.0,19827056955.0,-21586211487.0,-5140230228.0,-8290960000.0,-12987947212.0,0.0,0.0
0,DNC,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,3645607925.0,18788029852.0,22813966363.0,19168358438.0,1792233489.0,8735669001.0,-5818170000.0,-9115997587.0,0.0,0.0
0,DNC,2021,1.0,True,0.0,True,0.0,True,0.0,False,28086298.0,False,-1535279796.0,3257402625.0,33407433929.0,34942713725.0,-19704331304.0,-15782101777.0,-10445700000.0,-15875123025.0,0.0,0.0
0,DNC,2022,1.0,True,0.0,True,0.0,True,0.0,False,-934986.0,False,-8643211851.0,-16468986666.0,-2540844371.0,6102367480.0,770890705.0,3542649838.0,-14699033000.0,-26114938970.0,0.0,0.0
0,DNC,2023,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,11773188509.0,6641451716.0,38360139971.0,26586951462.0,-12378261894.0,2236147900.0,-19340426361.0,-22181647646.0,0.0,0.0
0,DNC,2024,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-42505463485.0,4368839276.0,30544521866.0,73049985351.0,-14405308158.0,-2832770183.0,-11770374432.0,-65848375892.0,0.0,0.0
0,DNC,2025,1.0,True,0.0,True,0.0,True,0.0,False,-652957.0,False,-113911554265.0,6907376270.0,63303327592.0,177214881857.0,-21445578540.0,-33759093326.0,-34950372782.0,-136549065218.0,0.0,0.0
0,TTC,2009,1.0,True,0.0,True,0.0,,,,,,,,14169809167.0,,-2113230836.0,,-2138825849.0,,0.0,0.0
0,TTC,2010,1.0,True,0.0,True,0.0,True,0.0,False,32614717.0,False,-7212600393.0,-7536860329.0,6211635587.0,13424235980.0,-3873126769.0,802489741.0,-10070159142.0,-22046174592.0,194789995.0,315203259.0
0,TTC,2011,1.0,True,0.0,True,0.0,True,0.0,False,-59030323.0,False,-10174571484.0,1738129020.0,14822844385.0,24997415869.0,-4295072843.0,62743843.0,-8789642522.0,-23427051326.0,0.0,45990311.0
0,TTC,2012,1.0,True,0.0,True,0.0,True,0.0,False,2744497.0,False,-19003484688.0,960515917.0,19837949581.0,38841434269.0,172210219.0,67210219.0,-19049643883.0,-37951545604.0,0.0,6161530.0
0,TTC,2013,1.0,True,0.0,True,0.0,True,0.0,False,-14348768.0,False,-4840893842.0,11733153925.0,30890874482.0,35731768324.0,-1624093784.0,-1401055456.0,-17544110050.0,-22651987350.0,10483277.0,40079639.0
0,TTC,2014,1.0,True,0.0,True,0.0,True,0.0,False,-401167815.0,False,3937891455.0,11696123309.0,9705294210.0,5767402755.0,-848394383.0,-1136089712.0,2791248595.0,6937030343.0,47974887.0,-273387892.0
0,TTC,2015,1.0,True,0.0,True,0.0,True,0.0,False,8000000000.0,False,4109921832.0,24418588560.0,51382549861.0,47272628029.0,-12699534485.0,-5460595607.0,-14238433895.0,-9488517174.0,-25992921.0,95073312.0
0,TTC,2016,1.0,True,0.0,True,0.0,True,0.0,False,12004703123.0,False,-274463232.0,-23485286316.0,1390870436.0,1665333668.0,-23099953447.0,-11140419780.0,-1872854573.0,-2073568123.0,96651268.0,68071042.0
0,TTC,2017,1.0,True,0.0,True,0.0,True,0.0,False,6000000000.0,False,261496461.0,-15162338792.0,18418303309.0,18156806848.0,-27422738095.0,-21144604073.0,-6159319037.0,-6160185703.0,1415031.0,-14355864.0
0,TTC,2018,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-26259864388.0,4996067878.0,407693734.0,26667558122.0,23405648427.0,-2883294714.0,-18830202390.0,-18830202390.0,12928107.0,42006860.0
0,TTC,2019,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,7836672564.0,-1316355850.0,19172353335.0,11335680771.0,-7585747934.0,243827173.0,-12910792000.0,-12910792000.0,7830749.0,14928206.0
0,TTC,2020,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-32723567.0,-6276900685.0,1588271465.0,1620995032.0,1049192274.0,1048863506.0,-8910792000.0,-8910792000.0,-3572424.0,-35967223.0
0,TTC,2021,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-1937114872.0,27039425656.0,33894816025.0,35831930897.0,321856361.0,196944580.0,-7166082015.0,-8917827000.0,-11164715.0,-71622821.0
0,TTC,2022,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,1594538366.0,-14439495196.0,-4671777544.0,-6266315910.0,-857082569.0,702759733.0,-8910792000.0,-8910792000.0,156917.0,34852981.0
0,TTC,2023,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-869964967.0,7191285507.0,6363885610.0,7233850577.0,3019535816.0,2127969816.0,-2194617158.0,-2194617158.0,2481239.0,24082272.0
0,TTC,2024,1.0,True,0.0,True,0.0,True,0.0,False,-52309.0,False,-13395458.0,-10045034502.0,-1150905485.0,-1137510027.0,733480191.0,733479191.0,-9686438842.0,-9686438842.0,58829634.0,45382867.0
0,TTC,2025,1.0,True,0.0,True,0.0,True,0.0,False,80000000000.0,False,-3398182.0,-4564221431.0,42976149029.0,42979547211.0,-45163533841.0,34802284374.0,-2376211200.0,-2376211200.0,-625419.0,30158184.0
0,BXH,2009,1.0,True,0.0,True,0.0,,,,,,,,-14317518446.0,,111109568.0,,2063089400.0,,0.0,0.0
0,BXH,2010,1.0,True,0.0,True,0.0,,,False,552910658.0,,,9456457978.0,,46225742839.0,,358293429.0,,-36574667632.0,0.0,0.0
0,BXH,2011,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-76048185198.0,-7795289814.0,-5627705687.0,70420479511.0,-586691527.0,-316588231.0,-1580892600.0,-77899181094.0,0.0,0.0
0,BXH,2012,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-76542072322.0,865011745.0,9558323168.0,86100395490.0,-265696023.0,49243885.0,-8427615400.0,-85284627630.0,0.0,0.0
0,BXH,2013,1.0,True,0.0,True,0.0,True,0.0,True,0.0,False,-91107147586.0,-2578696780.0,-10204206486.0,80902941100.0,-314624534.0,30375466.0,7940134240.0,-83512013346.0,0.0,0.0
