score_year,fiscal_year,ticker,fscore,sector,bm,f_roa,f_cfo,f_droa,f_accrual,f_dlever,f_dliquid,f_eq_offer,f_dmargin,f_dturn
2011,2011,VNF,3,Industrials,1.1720578793261305,1,0,0,0,0,1,1,0,0
2011,2011,VNI,2,Real Estate,2.68817375995031,1,0,0,0,0,0,1,0,0
2011,2011,VNL,6,Industrials,1.2741839402579365,1,1,1,0,0,0,1,1,1
2011,2011,VNM,4,Consumer Staples,0.2594955042301886,1,1,0,0,0,1,0,0,1
2011,2011,VNS,7,Industrials,1.3457038665782484,1,1,0,1,1,1,1,0,1
2011,2011,VNT,4,Industrials,1.432621235120772,1,1,0,1,0,0,1,0,0
2011,2011,VPC,7,Consumer Discretionary,5.259506854647343,1,1,0,1,1,0,1,1,1
2011,2011,VPH,3,Real Estate,4.018356231245719,1,0,0,0,0,1,1,0,0
2011,2011,VPK,8,Materials,1.9425097444044233,1,1,1,0,1,1,1,1,1
2011,2011,VRC,3,Real Estate,1.5297533913975905,1,0,0,0,1,1,0,0,0
2011,2011,VSG,6,Industrials,1.495558648507574,0,1,0,1,0,1,1,1,1
2011,2011,VSH,5,Utilities,1.3958623114468245,1,1,0,0,1,0,1,1,0
2011,2011,VTC,4,Communication Services,4.440842610798555,0,0,0,1,1,0,1,0,1
2011,2011,VTF,7,Consumer Staples,1.3358860895889384,1,1,1,0,0,1,1,1,1
2011,2011,VTO,6,Energy,3.071800671392681,1,1,0,1,1,0,1,0,1
2011,2011,XMC,2,Industrials,1.9957635028885563,1,0,0,0,1,0,0,0,0
2012,2012,AAA,5,Materials,1.8841532419773273,1,1,0,1,1,1,0,0,0
2012,2012,AAM,6,Consumer Staples,1.191591655864214,1,1,0,1,1,1,1,0,0
2012,2012,ACC,5,Materials,0.8058285937003891,1,1,0,0,0,1,1,0,1
2012,2012,ACL,3,Consumer Staples,1.1871518178126896,1,1,0,0,0,0,1,0,0
2012,2012,AGD,2,Unknown,0.6699286478779599,1,0,0,0,0,1,0,0,0
2012,2012,AGF,5,Consumer Staples,2.397671964564667,1,1,0,1,0,1,1,0,0
2012,2012,AGM,7,Consumer Staples,0.9042455030944055,1,1,0,1,1,0,1,1,1
2012,2012,ALP,3,Unknown,1.1395804677614771,0,1,0,1,0,0,1,0,0
2012,2012,ALT,4,Materials,2.006014558026752,0,1,0,1,1,0,1,0,0
2012,2012,AMV,8,Health Care,3.521179498995628,0,1,1,1,1,1,1,1,1
2012,2012,ANI,6,Real Estate,3.721179556274038,1,1,1,0,1,0,1,1,0
2012,2012,ANV,4,Consumer Staples,2.2036650320170215,1,0,0,0,1,0,1,1,0
2012,2012,APC,5,Industrials,1.313972490910425,1,1,0,1,1,0,1,0,0
2012,2012,ARM,6,Industrials,0.9342388032964188,1,1,1,0,0,1,1,0,1
2012,2012,ASA,3,Unknown,0.7458914670212766,1,0,0,0,1,0,1,0,0
2012,2012,ASM,5,Consumer Staples,1.9595205447464608,1,1,0,1,0,0,1,0,1
2012,2012,ASP,7,Utilities,2.486491580541548,1,1,1,1,1,1,1,0,0
2012,2012,ATA,6,Consumer Staples,3.118318229124467,1,1,0,1,1,0,1,1,0
2012,2012,AVF,5,Unknown,2.2436207170856326,1,1,0,1,1,1,0,0,0
2012,2012,BBC,3,Unknown,2.221901850415296,1,0,0,0,0,1,1,0,0
2012,2012,BCC,7,Materials,2.8463352291814172,1,1,1,1,1,0,1,0,1
2012,2012,BCE,3,Industrials,1.5200729249349594,1,1,0,0,0,0,1,0,0
2012,2012,BCI,6,Real Estate,1.6145964679797626,1,1,1,0,1,1,1,0,0
2012,2012,BGM,5,Materials,2.053940394990079,1,1,0,1,1,0,1,0,0
2012,2012,BHC,3,Materials,2.1019625804166666,0,1,0,1,0,0,1,0,0
2012,2012,BKC,2,Materials,1.736015419236297,0,0,0,1,0,0,1,0,0
2012,2012,BLF,7,Consumer Staples,4.900034548363636,1,1,0,1,1,1,1,1,0
2012,2012,BMC,5,Materials,0.3380629474174165,1,1,0,0,1,0,1,1,0
2012,2012,BMP,7,Materials,0.8184259683746955,1,1,1,1,0,1,1,1,0
2012,2012,BPC,2,Materials,2.6686129650834403,1,0,0,0,0,0,1,0,0
2012,2012,BRC,5,Consumer Discretionary,1.4920898050869358,1,0,1,0,0,1,1,0,1
2012,2012,BST,5,Communication Services,1.7436662412384716,1,1,1,0,0,0,1,0,1
2012,2012,BT6,4,Materials,2.19506261373374,1,0,0,0,1,1,1,0,0
2012,2012,BTP,7,Utilities,2.6695545621008345,1,1,1,1,1,0,1,1,0
2012,2012,BTS,4,Materials,2.505452120565719,0,1,0,1,1,0,1,0,0
2012,2012,BTT,7,Consumer Discretionary,1.448714247212693,1,1,1,1,1,0,1,0,1
2012,2012,BTW,7,Utilities,1.4672784572120674,1,1,1,0,0,1,1,1,1
2012,2012,BVN,4,Consumer Discretionary,2.3699267233125,1,0,0,0,1,1,1,0,0
2012,2012,C21,4,Real Estate,1.9842741350656357,1,1,0,0,0,1,1,0,0
2012,2012,C32,6,Materials,1.2031789348345587,1,1,0,1,1,1,1,0,0
2012,2012,CAN,5,Consumer Staples,0.8879444982695652,1,1,0,1,1,0,1,0,0
2012,2012,CAP,8,Materials,1.0531196350822671,1,1,1,1,1,0,1,1,1
2012,2012,CKV,4,Communication Services,2.3202091848887703,1,0,1,0,0,0,1,0,1
2012,2012,CLC,3,Consumer Staples,1.2124305333020955,1,0,0,0,0,1,1,0,0
2012,2012,CLG,6,Real Estate,2.269464167031915,1,1,0,1,1,1,1,0,0
2012,2012,CLW,6,Utilities,1.3021285473776223,1,1,0,1,1,0,1,0,1
2012,2012,CMI,6,Materials,1.323568770060677,1,1,1,1,0,0,1,1,0
2012,2012,CMT,3,Information Technology,2.6977276469296743,1,0,0,0,0,1,1,0,0
2012,2012,CMV,3,Consumer Discretionary,0.6706131262802093,1,1,0,0,0,1,0,0,0
2012,2012,CMX,6,Consumer Staples,3.394655644914335,1,1,0,1,1,0,1,0,1
2012,2012,CNG,4,Utilities,0.7343144945937162,1,1,0,1,1,0,0,0,0
2012,2012,CNT,4,Real Estate,3.777703563798716,0,1,0,1,0,1,1,0,0
2012,2012,COM,5,Energy,0.9115211992857232,1,0,0,0,1,0,1,1,1
2012,2012,CSC,2,Real Estate,2.166860732218548,0,0,0,0,1,0,1,0,0
2012,2012,CSM,5,Consumer Discretionary,0.7121164296687841,1,1,1,0,0,1,0,1,0
2012,2012,CTA,4,Industrials,2.2932391302578363,0,1,0,1,0,0,1,1,0
2012,2012,CTI,2,Industrials,1.6040001759722222,1,0,0,0,0,0,1,0,0
2012,2012,CTM,3,Materials,3.3469389455126777,0,0,0,0,1,0,1,1,0
2012,2012,CTN,4,Industrials,3.547428280657101,1,0,0,0,1,1,1,0,0
2012,2012,CX8,6,Industrials,4.311283749137623,1,1,0,1,0,1,1,0,1
2012,2012,CYC,7,Materials,5.372558718147576,1,1,1,1,1,1,1,0,0
2012,2012,D11,3,Consumer Discretionary,2.144370214674806,1,0,0,0,0,1,1,0,0
2012,2012,D2D,7,Real Estate,1.8010427605991712,1,1,1,1,0,1,1,0,1
2012,2012,DAD,5,Communication Services,1.3184652760084337,1,1,1,0,0,0,1,0,1
2012,2012,DAE,6,Communication Services,1.551917321164193,1,1,1,0,0,1,1,0,1
2012,2012,DBC,5,Consumer Staples,1.386856178829275,1,1,0,0,1,0,1,1,0
2012,2012,DBT,5,Health Care,1.5910690502693237,1,1,0,1,0,0,1,1,0
2012,2012,DCT,4,Materials,4.371703603146546,0,0,0,1,1,0,1,0,1
2012,2012,DHG,6,Health Care,0.3536905431675791,1,1,1,0,0,1,0,1,1
2012,2012,DHM,6,Materials,0.4577767851486895,1,1,1,1,0,1,1,0,0
2012,2012,DMC,7,Health Care,1.1042997698200694,1,1,1,1,1,0,1,0,1
2012,2012,DNM,8,Health Care,1.279898492462048,1,1,1,1,1,1,1,1,0
2012,2012,DNY,3,Materials,2.55166038535,1,0,0,0,1,0,1,0,0
2012,2012,DPC,6,Materials,1.298171030337563,1,1,0,1,1,1,1,0,0
2012,2012,DPM,5,Materials,0.6628909973744208,1,1,0,1,0,0,1,0,1
2012,2012,DQC,7,Industrials,1.9046161049400192,1,1,1,1,0,1,1,1,0
2012,2012,DRH,3,Industrials,3.886236981995878,0,1,0,1,0,0,0,0,1
2012,2012,DSN,4,Consumer Discretionary,0.4323980051990317,1,1,0,0,0,1,1,0,0
2012,2012,DST,4,Consumer Discretionary,3.9623722133333334,0,1,0,1,0,1,1,0,0
2012,2012,DTA,6,Real Estate,3.1665179007142856,1,1,0,1,1,0,1,1,0
2012,2012,DTL,4,Materials,1.2165564503096198,1,1,0,1,0,0,1,0,0
2012,2012,DTT,3,Materials,1.9386238583005304,0,1,0,1,0,0,1,0,0
2012,2012,DVP,6,Industrials,0.6211204982886364,1,1,0,1,1,0,1,1,0
2012,2012,DXG,7,Real Estate,1.225167767585979,1,1,1,1,1,1,0,0,1
2012,2012,DXP,8,Materials,0.8639012912967322,1,1,1,1,0,1,1,1,1
2012,2012,DXV,5,Materials,2.557365932297332,1,1,0,0,1,0,1,0,1
2012,2012,DZM,1,Industrials,3.0268574914628985,0,0,0,1,0,0,0,0,0
2012,2012,ECI,6,Communication Services,1.4866369752604167,1,1,1,1,0,0,1,0,1
2012,2012,EMC,7,Industrials,1.9295267539633052,1,1,0,1,1,1,1,1,0
2012,2012,EVE,4,Consumer Discretionary,1.124927946109996,1,1,0,1,0,0,1,0,0
2012,2012,FBA,3,Unknown,0.5653894569057467,1,1,0,0,0,0,1,0,0
2012,2012,FCN,4,Industrials,1.4907479190067343,1,1,0,0,1,0,0,1,0
2012,2012,FDC,7,Real Estate,0.9128673973543312,1,1,1,1,0,1,1,1,0
2012,2012,FDG,4,Unknown,1.097639653772418,0,1,0,1,0,1,1,0,0
2012,2012,FDT,5,Consumer Discretionary,0.7662709149949964,1,1,0,1,0,0,1,0,1
2012,2012,FLC,6,Unknown,2.219534430611187,1,1,1,1,0,1,0,0,1
2012,2012,FMC,6,Consumer Staples,2.1238532229976625,1,1,0,1,0,1,1,1,0
2012,2012,FPT,4,Information Technology,0.641196993400299,1,1,0,1,0,1,0,0,0
2012,2012,GAS,8,Utilities,0.3717336237882757,1,1,1,1,1,1,1,1,0
2012,2012,GDT,3,Consumer Discretionary,1.032933830063507,1,1,0,0,0,0,1,0,0
2012,2012,GDW,8,Utilities,1.432274653431579,1,1,1,0,1,1,1,1,1
2012,2012,GFC,2,Unknown,0.3005748797807241,0,0,0,0,0,1,1,0,0
2012,2012,GGG,5,Consumer Discretionary,0.6647156301023673,0,1,1,1,0,0,1,1,0
2012,2012,GHC,8,Utilities,0.6354168443826087,1,1,1,1,1,0,1,1,1
2012,2012,GMC,3,Consumer Discretionary,1.0507999980781495,1,1,0,0,0,0,1,0,0
2012,2012,GMD,8,Industrials,2.217839338417068,1,1,1,1,0,1,1,1,1
2012,2012,GTA,7,Materials,2.2351420891686447,1,1,1,1,0,1,1,0,1
2012,2012,GTT,5,Consumer Discretionary,1.358887852198941,1,0,1,0,1,1,1,0,0
2012,2012,HAD,7,Consumer Staples,0.9017823202785924,1,1,1,1,0,1,1,1,0
2012,2012,HAG,6,Consumer Staples,0.8402782694245826,1,1,0,1,0,1,1,0,1
2012,2012,HAP,4,Materials,3.90023137369123,1,1,0,1,0,0,1,0,0
2012,2012,HAS,6,Industrials,3.882115522153846,1,1,1,0,0,1,1,0,1
2012,2012,HAT,6,Consumer Staples,0.8594430766741074,1,1,0,1,0,0,1,1,1
2012,2012,HBC,2,Industrials,1.5891554539921149,1,0,0,0,0,1,0,0,0
2012,2012,HBD,5,Materials,1.3886891428704786,1,1,0,1,0,1,1,0,0
2012,2012,HDG,1,Utilities,1.0173226273944405,1,0,0,0,0,0,0,0,0
2012,2012,HDO,3,Industrials,1.630252826616983,1,0,0,0,1,0,1,0,0
2012,2012,HEV,6,Communication Services,1.30210205248,1,1,1,0,0,1,1,0,1
2012,2012,HGM,4,Materials,0.4565216380453005,1,1,0,0,0,1,1,0,0
2012,2012,HHC,6,Consumer Staples,1.4710962825359877,1,1,0,1,0,1,1,1,0
2012,2012,HHL,4,Unknown,1.1142044045486392,0,1,0,1,1,0,1,0,0
2012,2012,HHS,4,Consumer Discretionary,0.4853258983682873,1,1,0,1,0,0,1,0,0
2012,2012,HIG,7,Information Technology,4.039141142368366,1,1,1,1,0,1,1,1,0
2012,2012,HLC,5,Energy,1.2255468197593966,1,1,0,1,1,0,1,0,0
2012,2012,HLG,3,Unknown,1.3292830477132287,1,0,0,0,1,0,1,0,0
2012,2012,HMC,7,Materials,2.006888784656085,1,1,0,1,1,1,1,1,0
2012,2012,HMH,4,Industrials,1.426600955397809,1,1,0,0,0,1,0,1,0
2012,2012,HNM,3,Consumer Staples,2.11787917552,1,0,0,0,0,1,1,0,0
2012,2012,HOM,6,Materials,2.361028315470064,1,1,0,0,1,1,1,0,1
2012,2012,HPB,6,Materials,1.8132011104579095,1,1,0,1,0,1,1,1,0
2012,2012,HPG,4,Materials,0.9187545802008642,1,1,0,1,1,0,0,0,0
2012,2012,HPS,1,Materials,2.408927060964008,0,0,0,0,0,0,1,0,0
2012,2012,HQC,6,Real Estate,2.669817632570922,1,0,1,0,1,1,1,0,1
2012,2012,HRC,3,Materials,0.7583909946155811,1,0,0,0,0,1,1,0,0
2012,2012,HSI,1,Materials,1.8846259776676384,0,0,0,0,0,0,1,0,0
2012,2012,HST,7,Communication Services,2.115741140816132,1,1,1,0,1,1,1,0,1
2012,2012,HT1,7,Materials,2.3234610088772443,1,1,1,1,0,1,1,0,1
2012,2012,HTI,7,Industrials,1.5958450559380817,1,1,1,1,0,0,1,1,1
2012,2012,HTL,4,Consumer Discretionary,2.6281078053869047,1,0,0,0,1,0,1,0,1
2012,2012,HTV,5,Industrials,2.080778240318527,1,0,1,0,0,0,1,1,1
2012,2012,HUT,6,Consumer Discretionary,1.9171002206278651,1,1,0,1,1,0,1,0,1
2012,2012,HVG,2,Unknown,1.1790885733723089,1,0,0,0,1,0,0,0,0
2012,2012,HVX,8,Materials,2.6351218067052766,1,1,1,1,0,1,1,1,1
2012,2012,ICF,5,Consumer Staples,4.115325444891643,1,1,0,1,0,0,1,1,0
2012,2012,IDJ,5,Real Estate,2.9033321620443884,1,0,1,0,0,1,1,1,0
2012,2012,IJC,5,Real Estate,1.1949828126769078,1,1,0,0,1,0,1,1,0
2012,2012,IMP,4,Health Care,1.2332099966733785,1,1,0,1,0,0,1,0,0
2012,2012,INC,4,Industrials,3.4135193992857142,1,0,0,0,0,1,1,1,0
2012,2012,ITA,4,Real Estate,2.819495755410916,1,0,0,0,0,1,1,1,0
2012,2012,ITC,5,Real Estate,3.1833158739620413,1,0,1,0,0,1,1,1,0
2012,2012,ITD,4,Information Technology,3.1239402236474496,1,1,0,1,1,0,0,0,0
2012,2012,ITQ,4,Materials,0.7171273823888888,1,1,0,1,0,0,1,0,0
2012,2012,JVC,4,Health Care,0.9466678843136376,1,0,0,0,1,1,0,1,0
2012,2012,KAC,7,Real Estate,1.2439970915204082,1,1,0,1,1,1,1,0,1
2012,2012,KBC,3,Real Estate,2.326869449869019,0,0,0,1,0,1,1,0,0
2012,2012,KDC,7,Consumer Staples,0.6328172747197522,1,1,1,1,1,1,0,1,0
2012,2012,KDH,2,Real Estate,2.820880118957226,0,0,0,0,0,1,1,0,0
2012,2012,KHA,6,Unknown,1.6602505722794831,1,1,1,1,0,0,1,1,0
2012,2012,KHP,9,Utilities,1.658381078032361,1,1,1,1,1,1,1,1,1
2012,2012,KKC,5,Materials,2.0095931763142834,1,1,0,1,0,0,1,0,1
2012,2012,KMR,5,Consumer Discretionary,4.021078216026,0,1,0,1,1,0,1,1,0
2012,2012,KSA,6,Materials,1.3604042957687348,1,0,1,0,1,1,1,1,0
2012,2012,KSB,5,Materials,1.3349948264635605,1,1,0,1,0,1,1,0,0
2012,2012,KSH,2,Unknown,1.3876856075454134,0,0,0,1,0,0,1,0,0
2012,2012,KSS,5,Materials,2.1392906605569757,1,0,0,0,1,0,1,1,1
2012,2012,KTB,5,Materials,1.4466854246373766,1,1,1,0,0,1,1,0,0
2012,2012,KTT,6,Materials,4.107433017878261,1,1,1,1,0,0,1,0,1
2012,2012,L10,8,Industrials,2.388234406516854,1,1,1,1,1,1,1,0,1
2012,2012,L14,4,Consumer Discretionary,2.2413673594417736,1,0,0,0,1,1,1,0,0
2012,2012,L35,5,Industrials,2.8881690400864075,1,0,0,0,1,0,1,1,1
2012,2012,L43,2,Industrials,3.5397314047306794,1,0,0,0,0,0,1,0,0
2012,2012,L44,7,Industrials,2.739413481407035,1,1,0,1,1,1,1,1,0
2012,2012,L61,4,Industrials,2.3517797261225946,1,0,0,0,1,0,1,1,0
2012,2012,LBM,6,Materials,1.5499450088492186,1,1,0,1,1,1,1,0,0
2012,2012,LCM,4,Materials,0.7459188121762672,1,1,1,0,0,0,0,0,1
2012,2012,LGC,3,Industrials,1.7615820515531249,1,0,0,0,0,0,1,1,0
2012,2012,LGL,5,Real Estate,4.607509983253909,1,1,0,1,0,0,1,1,0
2012,2012,LHC,6,Industrials,1.629172461498409,1,1,1,1,0,0,1,1,0
2012,2012,LHG,4,Real Estate,1.7397390205674808,1,1,0,1,1,0,0,0,0
2012,2012,LIG,5,Industrials,2.2249472571433704,1,1,0,1,1,0,1,0,0
2012,2012,LIX,4,Consumer Staples,0.8863935369284802,1,1,0,0,0,0,1,1,0
2012,2012,LM3,7,Industrials,5.439664112770725,1,1,1,1,1,0,1,1,0
2012,2012,LM7,6,Industrials,3.6214413080606063,1,0,1,0,1,1,1,0,1
2012,2012,LO5,6,Industrials,4.709635751419355,1,1,0,1,1,0,1,0,1
2012,2012,LSS,4,Consumer Staples,1.5794364456201258,1,1,0,1,0,0,1,0,0
2012,2012,MAC,8,Industrials,3.7114631729292937,1,1,1,1,1,0,1,1,1
2012,2012,MAX,2,Industrials,3.083966538106061,1,0,0,0,0,0,1,0,0
2012,2012,MCG,3,Industrials,3.5630211425501797,1,0,0,0,0,0,1,0,1
2012,2012,MCO,5,Industrials,3.1252998196971733,1,0,1,0,1,1,1,0,0
2012,2012,MCP,5,Materials,1.2229025868560792,1,1,0,1,1,0,1,0,0
2012,2012,MDG,3,Materials,4.353808590092656,1,0,0,0,1,0,1,0,0
2012,2012,MHC,4,Industrials,2.552988167793995,1,0,1,0,1,0,1,0,0
2012,2012,MIC,5,Materials,0.9220476004827088,0,0,1,1,1,0,1,1,0
2012,2012,MIH,6,Materials,1.177493689275916,1,1,0,1,1,1,1,0,0
2012,2012,MKV,6,Health Care,1.045857994807092,0,1,0,1,1,0,1,1,1
2012,2012,MMC,2,Materials,1.3067133569544906,0,0,0,1,0,0,1,0,0
2012,2012,MNC,5,Industrials,3.968667460084656,1,1,0,1,1,0,1,0,0
2012,2012,MPC,3,Consumer Staples,0.6280203597698946,1,0,0,0,1,0,1,0,0
2012,2012,MSN,3,Consumer Staples,0.1980503276896972,1,1,0,1,0,0,0,0,0
2012,2012,MTG,4,Utilities,3.974639182578154,1,0,0,0,1,0,1,1,0
2012,2012,NAG,6,Consumer Discretionary,3.2671027450548085,0,1,1,1,1,0,1,1,0
2012,2012,NAV,2,Consumer Discretionary,1.6688626617816544,1,0,0,0,0,0,1,0,0
2012,2012,NBB,4,Real Estate,2.6948268970478666,1,0,1,0,0,1,0,1,0
2012,2012,NBC,5,Energy,1.0808179641048383,1,1,0,1,1,0,1,0,0
2012,2012,NBP,4,Utilities,1.3101077768771283,1,1,0,1,0,0,1,0,0
2012,2012,NET,5,Consumer Staples,0.6101117358870608,1,1,0,1,0,0,1,0,1
2012,2012,NHA,3,Real Estate,2.652902172188121,1,0,0,0,0,1,1,0,0
2012,2012,NKG,3,Materials,0.9683929223662208,0,1,0,1,0,0,1,0,0
2012,2012,NLC,6,Utilities,1.3659690418709678,1,1,0,1,1,0,1,0,1
2012,2012,NNC,4,Materials,0.5624941657027761,1,1,0,0,0,1,1,0,0
2012,2012,NPS,4,Consumer Discretionary,1.8279383861751153,1,0,1,0,0,0,1,1,0
2012,2012,NST,3,Consumer Staples,2.0227987146589927,1,0,0,0,0,0,1,0,1
2012,2012,NT2,8,Utilities,2.2643639432804363,1,1,0,1,1,1,1,1,1
2012,2012,NTL,4,Real Estate,0.898407029954004,1,0,0,0,0,1,1,0,1
2012,2012,NTP,6,Materials,0.7559485433290455,1,1,0,1,0,1,1,1,0
2012,2012,NVC,3,Unknown,1.0694283681111112,0,1,0,1,0,0,1,0,0
2012,2012,NVN,5,Unknown,2.8210013303555788,0,0,0,1,1,0,1,1,1
2012,2012,NVT,7,Consumer Discretionary,1.8530158311336349,0,0,1,1,1,1,1,1,1
2012,2012,OCH,5,Consumer Staples,0.6642311229595238,1,1,0,1,1,0,1,0,0
2012,2012,OGC,3,Consumer Staples,1.108258956588667,1,0,0,0,0,0,1,1,0
2012,2012,ONE,5,Communication Services,1.6057986143119658,1,1,1,0,0,0,1,0,1
2012,2012,PAC,5,Industrials,1.3274677939567916,1,1,0,1,1,0,1,0,0
2012,2012,PAN,5,Consumer Staples,1.4127965285454545,1,1,1,0,0,0,0,1,1
2012,2012,PCT,7,Industrials,3.360237576044881,1,1,1,1,0,1,1,0,1
2012,2012,PDC,8,Consumer Discretionary,2.402440853771429,1,1,1,1,1,1,1,0,1
2012,2012,PDN,6,Industrials,1.4375210929930542,1,1,1,0,1,0,1,0,1
2012,2012,PDR,4,Real Estate,0.6258661180276498,1,0,0,0,1,0,1,1,0
2012,2012,PET,7,Consumer Discretionary,1.4379816645307264,1,1,0,1,1,1,1,0,1
2012,2012,PFL,2,Industrials,3.701276434925926,0,0,0,1,0,0,1,0,0
2012,2012,PGC,6,Utilities,1.6471442191844845,1,1,1,1,0,0,1,0,1
2012,2012,PGD,2,Utilities,0.8115801803837188,1,0,0,0,0,0,1,0,0
2012,2012,PGS,5,Utilities,1.2471038537626962,1,1,0,1,1,0,1,0,0
2012,2012,PHR,4,Materials,0.91774368958437,1,1,0,0,0,1,1,0,0
2012,2012,PIT,3,Consumer Staples,2.7840325652728932,1,0,0,0,1,0,1,0,0
2012,2012,PJT,6,Energy,1.641003616968053,1,1,1,1,0,0,1,0,1
2012,2012,PLC,6,Materials,0.9946844698696744,1,1,0,1,1,1,1,0,0
2012,2012,PMC,4,Health Care,0.6645608296627316,1,1,0,0,0,0,1,1,0
2012,2012,PMS,5,Energy,2.842819983543051,1,1,0,1,0,1,1,0,0
2012,2012,PNC,3,Consumer Discretionary,3.0555222008447567,0,0,0,1,0,0,1,1,0
2012,2012,PNJ,5,Consumer Discretionary,0.4984700483036253,1,1,0,0,1,0,1,1,0
2012,2012,POM,3,Materials,1.083799075338865,1,0,0,0,1,0,1,0,0
2012,2012,POT,6,Information Technology,1.6810883529380491,1,1,0,1,1,1,1,0,0
2012,2012,PPC,7,Utilities,1.0977357277169597,1,1,1,1,1,0,1,0,1
2012,2012,PPE,1,Materials,1.9300867670731707,0,0,0,0,0,0,1,0,0
2012,2012,PPI,4,Real Estate,4.512210035336291,1,0,0,0,0,1,1,0,1
2012,2012,PPS,5,Industrials,0.9254614890325814,1,1,0,0,0,1,1,0,1
2012,2012,PRC,8,Industrials,3.237259441114278,1,1,1,1,0,1,1,1,1
2012,2012,PSB,4,Energy,3.746083818693333,1,0,0,0,0,1,1,1,0
2012,2012,PSC,4,Energy,1.856840992615176,1,1,0,0,0,0,1,1,0
2012,2012,PSG,4,Industrials,0.3355305447755102,0,1,0,1,1,0,1,0,0
2012,2012,PSP,4,Industrials,1.538117327804272,1,0,1,0,1,0,0,1,0
2012,2012,PTB,7,Materials,1.3274830775218858,1,1,1,1,1,1,1,0,0
2012,2012,PTC,4,Industrials,2.521695821403509,0,1,0,1,1,0,1,0,0
2012,2012,PTL,4,Real Estate,3.391184808461525,0,1,0,1,1,0,1,0,0
2012,2012,PTS,3,Industrials,2.1108964530794303,0,0,0,1,1,0,1,0,0
2012,2012,PVA,3,Industrials,0.7762986499927647,0,0,0,1,1,0,1,0,0
2012,2012,PVC,5,Energy,1.2784838598625954,1,1,0,0,0,1,0,1,1
2012,2012,PVD,9,Energy,0.8872154914452413,1,1,1,1,1,1,1,1,1
2012,2012,PVE,3,Industrials,1.481955771405,1,0,0,0,1,1,0,0,0
2012,2012,PVG,4,Utilities,1.8229392374947604,1,0,0,0,1,0,1,1,0
2012,2012,PVL,4,Real Estate,2.8836036659333333,0,1,0,1,0,1,1,0,0
2012,2012,PVS,5,Energy,1.5309036887452407,1,1,0,0,1,1,1,0,0
2012,2012,PVT,9,Energy,2.715335836890506,1,1,1,1,1,1,1,1,1
2012,2012,PVV,3,Industrials,2.9144657716458333,0,0,0,1,1,0,1,0,0
2012,2012,PVX,3,Industrials,1.2714886153263332,0,0,0,1,1,1,0,0,0
2012,2012,PXA,4,Real Estate,2.044981140172043,0,1,0,1,0,1,1,0,0
2012,2012,PXI,5,Industrials,2.621336385328264,1,1,0,1,0,0,1,1,0
2012,2012,PXL,5,Real Estate,3.091792430523458,1,1,0,1,0,0,1,1,0
2012,2012,PXM,4,Consumer Discretionary,1.2823084683888888,0,1,0,1,1,0,1,0,0
2012,2012,PXS,4,Industrials,1.656890137886874,1,0,0,0,1,1,1,0,0
2012,2012,PXT,4,Industrials,2.3069148107498134,1,0,0,0,1,0,1,1,0
2012,2012,QCG,4,Real Estate,2.473688453134765,1,0,1,0,0,0,1,1,0
2012,2012,QTC,6,Industrials,1.6318559252962963,1,1,1,0,0,1,1,0,1
2012,2012,RAL,7,Industrials,1.675334190118577,1,1,1,1,1,1,1,0,0
2012,2012,RCL,4,Real Estate,1.836877108606052,1,1,0,0,0,1,1,0,0
2012,2012,RDP,7,Unknown,1.433515115918074,1,1,1,1,1,0,1,0,1
2012,2012,REE,4,Utilities,1.0380877987061248,1,1,1,0,0,0,0,0,1
2012,2012,RIC,6,Consumer Discretionary,2.651706813276407,1,1,0,1,1,0,1,0,1
2012,2012,S12,5,Industrials,4.3755703378,1,0,0,0,1,1,1,1,0
2012,2012,S55,7,Industrials,2.6365883034727973,1,1,0,1,1,1,1,1,0
2012,2012,S96,5,Industrials,1.7846954288602963,0,1,1,1,1,0,1,0,0
2012,2012,SAM,6,Industrials,2.41187245352142,1,0,1,0,0,1,1,1,1
2012,2012,SAV,5,Consumer Discretionary,4.276433431615606,1,1,0,0,1,0,1,0,1
2012,2012,SBC,8,Industrials,1.4739277136666666,1,1,1,1,1,0,1,1,1
2012,2012,SBT,1,Consumer Staples,0.828487224769163,1,0,0,0,0,0,0,0,0
2012,2012,SC5,5,Industrials,1.6850765740090443,1,0,0,0,0,1,1,1,1
2012,2012,SCD,5,Consumer Staples,2.0859114307637503,1,1,0,0,0,1,1,1,0
2012,2012,SCJ,1,Materials,5.485981743486491,0,0,0,0,0,0,1,0,0
2012,2012,SCR,6,Real Estate,2.2216513217243077,1,1,1,1,0,1,0,0,1
2012,2012,SD7,3,Industrials,6.928269498154762,0,1,0,1,0,0,1,0,0
2012,2012,SDA,3,Industrials,3.016744808508057,0,1,0,1,0,0,1,0,0
2012,2012,SDB,3,Industrials,3.378453231868687,0,0,0,1,1,0,1,0,0
2012,2012,SED,5,Communication Services,1.3880807695789474,1,1,0,0,0,1,1,0,1
2012,2012,SEL,7,Industrials,2.5780451204210526,1,1,1,0,1,1,1,0,1
2012,2012,SFC,3,Energy,0.7225865502786115,1,0,0,0,0,0,1,0,1
2012,2012,SFI,4,Industrials,1.55222888845068,1,0,1,0,0,0,0,1,1
2012,2012,SGD,9,Communication Services,1.6112365888841265,1,1,1,1,1,1,1,1,1
2012,2012,SGT,5,Communication Services,1.2143259523732004,0,0,0,1,0,1,1,1,1
