cagr,mean_ann,vol_ann,sharpe,mdd,turnover
0.17508309361924024,0.202653390388494,0.296121222169253,0.6843595636406772,-0.07768467836090476,0.9743589743589745
0.11616106281058536,0.13458398680973954,0.2281846750693956,0.5898029162949256,-0.1491110600804586,0.9435897435897437
0.10425575231537687,0.12247564764743286,0.23852583103165162,0.5134691161863334,-0.11728542235548423,0.9435897435897437
0.1828312640751517,0.20649987922172405,0.2743610677375851,0.7526573683523952,-0.08211677367785497,0.9564102564102565
0.11391178407223634,0.12876717749633068,0.20170726805927844,0.6383864038973952,-0.15480171377373952,0.9564102564102566
0.13717739981590493,0.16840660881796274,0.32798723101246996,0.5134547716937187,-0.10146743519141266,0.9435897435897437
0.13268046463017358,0.14479678313663694,0.17698649408466063,0.8181233482560206,-0.09854113430010292,0.958974358974359
0.16245770356806166,0.17737430043889416,0.20071254529433602,0.8837230387307512,-0.1615904905122013,0.9435897435897437
0.19471288273062037,0.20947553115389134,0.20635446415683198,1.015124785450182,-0.02981822252272015,0.9564102564102565
0.15266896409158726,0.17554339637025515,0.2664103223379876,0.6589211515143469,-0.10314111936855652,0.958974358974359
0.1564389791979779,0.1731157924655466,0.218415045398621,0.7926001258274106,-0.12026774400714357,0.9410256410256411
0.15505158444821454,0.17192164721738434,0.21506001523304183,0.7994124199753627,-0.11609068576313442,0.9641025641025641
0.1800783946541078,0.21107472865301702,0.33035428194767225,0.6389344415594741,-0.06045561600926308,0.9769230769230769
0.16349421625186022,0.1781419582674452,0.20355203521783052,0.8751666770455386,-0.08609107716320308,0.9641025641025642
0.13978626473585876,0.1601832612729175,0.24663298950391382,0.6494802726720204,-0.1188064605531608,0.9487179487179488
0.18158690940447153,0.2048743600309629,0.2606585426235127,0.7859875144275522,-0.19553154458151634,0.9717948717948719
0.10828531157557908,0.12458090982454686,0.20926511606289616,0.5953257387968244,-0.15912849254139938,0.9538461538461539
0.14712622613367565,0.16818827641677297,0.24777467628804337,0.6787952624393725,-0.1680205507513557,0.9743589743589745
0.14141368242960173,0.15763648513502068,0.20788049505362924,0.7583033949113573,-0.12076689104542859,0.9564102564102565
0.14606605277858575,0.16690781378803998,0.24485778223184393,0.6816520686690002,-0.11482765250322857,0.9692307692307692
0.164537925621004,0.18391139152241903,0.23140146037051348,0.7947719570479171,-0.12621107364253914,0.9512820512820513
0.19329186768759055,0.20846871003041104,0.20730963787360052,1.0055910191571373,-0.05740501560421041,0.9538461538461539
0.1516904427996928,0.17161041953952721,0.24032500597569464,0.7140764184850705,-0.05520308506923399,0.9743589743589743
0.17763528850244437,0.1906942127485356,0.1917108610899889,0.9946969705541301,-0.08839188566284673,0.9487179487179488
0.12827912804343344,0.1424386125710349,0.19789201589326522,0.7197794813908026,-0.0707881418135774,0.9641025641025641
0.13810115229034836,0.1671164238001477,0.31072214657346253,0.5378323548644679,-0.08929590124046971,0.9435897435897437
0.1356084978458496,0.15372939728546106,0.23217978743785353,0.6621136102409823,-0.09033611059520141,0.9487179487179488
0.10731015929226051,0.12962787923953692,0.26293089822049137,0.4930112060501623,-0.10642940733714967,0.9564102564102565
0.14959110017652044,0.171333602650721,0.2507970436802294,0.6831563886740799,-0.14280784222759713,0.9538461538461539
0.11380573363101587,0.12777530275404492,0.19188644285861667,0.6658902049072362,-0.11169999146119092,0.9564102564102565
0.13657178870149167,0.15662315299754678,0.23632635257127063,0.6627409567044066,-0.11677674776480951,0.9512820512820513
0.10966176120074156,0.1308027140693058,0.24697795853905521,0.529612904904717,-0.16842874069314073,0.9512820512820513
0.11427946878734563,0.13038705011574656,0.21299995449716547,0.6121459059630067,-0.12467778336672075,0.9641025641025641
0.11318536192434658,0.12952377614108018,0.21035812244015598,0.6157298545860901,-0.1357888519996292,0.9666666666666667
0.14973434840817035,0.16963247124409747,0.24333968146840437,0.6971015586955259,-0.11159946229872031,0.9666666666666667
